key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
120,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,0,0,False,False,False,False,False,0,,False,0,0,False,0,0,0,0,0,0,"",0,0
121,"pie pimpante",0,"pies pimpantes",0,0,1,1,0,"ModelChara#1337",80,30,0,0,0,"Independent",0,0,0,8,10,True,False,True,False,True,0,,True,4556,5002,True,0,15,310,10,0,20,"Critter",620,1
122,"Enkidu",0,"Enkidu",0,1,1,0,0,"ModelChara#888",100,10,0,0,0,"Independent",0,0,0,8,68,True,False,False,False,False,0,,True,4521,9502,True,0,20,480,28,120,20,"Critter",605,1
123,"poupée de méchant Sylphe",0,"poupées de méchant Sylphe",0,0,1,1,0,"ModelChara#901",100,30,0,0,0,"Obedient",0,0,0,8,208,False,True,False,True,False,0,,True,4493,7002,True,0,15,480,22,360,20,"Critter",632,3
124,"poupée du maître fondateur",0,"poupées du maître fondateur",0,0,1,1,0,"ModelChara#902",100,30,0,0,0,"Obedient",0,0,0,8,213,False,True,False,True,False,0,,True,4492,7003,True,0,15,440,10,0,20,"Critter",620,3
125,"Dezul miniature",0,"Dezul miniatures",0,0,1,0,0,"ModelChara#903",100,30,0,30,0,"Obedient",0,0,0,8,214,False,True,False,True,False,0,,True,4494,7004,True,0,15,460,31,0,30,"Critter",620,3
126,"poupée kobolde n°2",0,"poupées koboldes n°2",0,0,1,1,0,"ModelChara#582",100,30,0,0,0,"Obedient",0,0,0,8,215,False,True,False,True,False,0,,True,4495,7006,True,0,10,440,5,360,30,"Critter",600,3
127,"démon des mers mécanique",0,"démons des mers mécaniques",0,0,1,0,0,"ModelChara#583",100,30,0,0,0,"Obedient",0,0,0,8,216,False,True,False,True,False,0,,True,4496,7007,True,0,25,500,9,0,20,"Critter",620,3
128,"bébé chocobo noir volant",0,"bébés chocobos noirs volants",0,0,1,0,0,"ModelChara#990",100,10,0,0,0,"Independent",0,0,0,8,3,True,False,True,False,True,0,,True,4524,5,True,0,20,405,35,360,30,"Critter",634,1
129,"Kaïn miniature",0,"Kaïn miniatures",0,0,1,0,0,"ModelChara#989",80,10,0,0,0,"Obedient",0,0,0,8,242,False,True,False,True,False,0,"ui/icon/000000/000001.tex",True,4525,12041,True,0,30,440,46,0,20,"Critter",620,3
130,"Alphinaud miniature",0,"Alphinaud miniatures",0,1,1,0,0,"ModelChara#884",100,10,0,0,0,"Obedient",0,0,0,8,262,False,True,False,True,False,0,,True,4519,9008,True,0,10,420,4,120,20,"Critter",633,3
131,"Alisaie miniature",0,"Alisaie miniatures",0,1,1,1,0,"ModelChara#885",100,10,0,0,0,"Obedient",0,0,0,8,262,False,True,False,True,False,0,,True,4520,9009,True,0,15,460,1,120,20,"Monster",616,3
132,"Tataru miniature",0,"Tataru miniatures",0,0,1,1,0,"ModelChara#892",100,5,5,0,0,"Obedient",0,0,0,8,262,False,True,False,True,False,0,,True,4526,9010,True,0,10,440,12,360,20,"Monster",626,3
133,"Cid miniature",0,"Cid miniatures",0,0,1,0,0,"ModelChara#891",100,10,5,0,0,"Obedient",0,0,0,8,263,False,True,False,True,False,0,,True,4527,9011,True,0,30,500,35,360,20,"Monster",634,3
134,"bébé licorne",0,"bébés licornes",0,0,1,0,0,"ModelChara#890",100,10,0,0,0,"Independent",0,0,0,8,43,True,False,True,False,True,0,,True,4528,3006,True,0,10,415,18,360,30,"Critter",624,1
135,"poupée gundu",0,"poupées gundu",0,0,1,1,0,"ModelChara#889",100,10,0,0,0,"Obedient",0,0,0,8,87,False,True,True,False,False,0,,True,4557,7010,True,0,10,420,9,0,20,"Critter",620,3
136,"atomos atrophié",0,"atomos atrophiés",0,1,1,0,0,"ModelChara#894",100,10,0,0,0,"Independent",0,0,0,8,69,True,False,False,False,False,0,,True,4529,1044,True,0,25,460,22,360,20,"Critter",632,2
137,"bébé hibou",0,"bébés hiboux",0,0,1,0,0,"ModelChara#893",100,0,0,0,0,"Independent",2,0,0,8,70,True,False,False,False,True,0,,True,4530,5003,True,0,25,540,43,0,20,"Critter",620,1
138,"vilain petit canard",0,"vilain petit canard",0,0,1,0,0,"ModelChara#899",90,20,0,0,0,"Independent",0,0,0,8,71,True,False,True,False,True,0,,True,4531,5004,True,0,20,480,1,30,20,"Critter",601,1
139,"gaélichaton",0,"gaélichatons",0,0,1,0,0,"ModelChara#988",100,10,5,0,0,"Independent",2,0,0,8,72,True,False,False,False,True,0,,True,4532,1045,True,0,15,490,6,30,30,"Monster",606,1
140,"brouette mécanique",0,"brouettes mécaniques",0,0,1,1,0,"ModelChara#896",100,10,0,0,0,"Obedient",0,0,0,8,0,False,False,False,False,False,0,,True,4533,11506,True,0,10,395,12,360,20,"Critter",626,4
141,"petit panda roux",0,"petits pandas roux",0,0,1,0,0,"ModelChara#895",70,10,0,0,0,"Independent",1,0,0,8,73,True,False,False,False,True,0,,True,4534,3007,True,0,25,405,34,0,30,"Critter",620,1
142,"page 63",0,"pages 63",0,0,1,1,0,"ModelChara#900",100,10,0,0,0,"Independent",0,0,0,8,74,True,False,False,False,False,0,,True,4535,1046,True,0,10,415,1,120,20,"Critter",605,2
143,"nain d'acier",0,"nains d'acier",0,0,1,0,0,"ModelChara#898",100,10,0,0,0,"Obedient",0,0,0,8,243,False,True,False,True,False,0,,True,4536,1047,True,0,10,360,9,0,20,"Critter",620,2
144,"bébé griffon",0,"bébés griffons",0,0,1,0,0,"ModelChara#897",90,10,5,0,0,"Independent",0,0,0,8,75,True,False,False,False,True,0,,True,4537,1048,True,0,15,310,22,360,20,"Monster",632,2
145,"Ysayle miniature",0,"Ysayle miniatures",0,1,1,1,0,"ModelChara#1165",100,5,10,0,0,"Obedient",0,0,0,8,269,False,True,False,True,False,0,,True,4538,9020,True,0,25,400,19,30,30,"Monster",611,3
146,"Gestahl",0,"Gestahl",0,0,1,0,0,"ModelChara#1166",100,1,10,0,0,"Independent",0,0,0,8,76,True,False,True,False,True,0,"ui/icon/000000/000001.tex",True,4539,3008,True,0,10,320,21,0,20,"Critter",620,1
147,"gobblindé G-VII à vapeur",0,"gobblindés G-VII à vapeur",0,0,1,0,0,"ModelChara#1164",100,10,0,0,0,"Independent",0,0,0,8,0,False,False,False,False,False,0,,True,4540,2004,True,0,15,330,32,0,30,"Critter",620,4
148,"prince bébéhémoth",0,"princes béhémoths",0,0,1,0,0,"ModelChara#1162",100,10,0,0,0,"Independent",0,0,0,8,5,True,False,True,False,True,0,,True,4541,1002,True,90,15,400,9,0,20,"Critter",620,2
149,"sphère de guidage",0,"sphères de guidage",0,0,1,1,0,"ModelChara#1163",100,3,8,0,0,"Independent",0,0,0,8,77,True,False,False,True,False,0,,True,4542,11006,True,0,30,630,6,360,30,"Critter",600,4
150,"Yugiri miniature",0,"Yugiri miniatures",0,0,1,1,0,"ModelChara#1167",100,10,0,0,0,"Obedient",0,0,0,8,271,False,True,False,True,False,0,,True,4543,9021,True,0,15,335,11,360,20,"Critter",617,3
151,"Carbuncle péridot",0,"Carbuncles péridot",0,0,1,0,0,"ModelChara#1168",80,10,0,0,0,"Obedient",0,0,0,8,245,False,True,False,True,False,0,,True,4544,10010,True,0,20,430,38,120,20,"Critter",609,1
152,"Carbuncle héliodore",0,"Carbuncles héliodore",0,0,1,0,0,"ModelChara#1068",80,10,0,0,0,"Obedient",0,0,0,8,245,False,True,False,True,False,0,,True,4545,10011,True,0,15,610,10,0,20,"Critter",620,1
153,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,0,0,False,False,False,False,False,0,,False,0,0,False,0,0,0,0,0,0,"",0,0
154,"chariot de mine mécanique",0,"chariots de mine mécaniques",0,0,1,0,0,"ModelChara#1212",100,10,0,0,0,"Obedient",0,0,0,8,0,False,False,False,False,False,0,,True,4547,11505,True,0,15,445,39,0,20,"Critter",620,4
155,"fanfare des Primogs",0,"fanfares des Primogs",0,0,1,1,0,"ModelChara#991",50,30,0,0,0,"Obedient",4,0,0,8,233,False,True,False,False,False,0,,True,4523,12,True,0,15,460,11,360,20,"Critter",617,3
156,"poupée gnathe",0,"poupées gnathes",0,0,1,1,0,"ModelChara#1169",100,10,0,0,0,"Obedient",0,0,0,8,277,False,True,False,True,False,0,,True,4570,7009,True,0,20,480,12,360,20,"Critter",626,3
157,"petiot païssa",0,"petiots païssas",0,0,1,0,0,"ModelChara#1170",100,10,0,0,0,"Independent",0,0,0,8,273,True,False,False,True,False,0,,True,4558,1049,True,0,25,620,46,0,20,"Critter",620,2
158,"Gobelin de la Mimine bleue",0,"Gobelins de la Mimine bleue",0,0,1,0,0,"ModelChara#1171",90,10,0,0,0,"Obedient",0,0,0,8,207,False,True,False,True,False,0,,True,4559,7001,True,0,10,390,18,360,30,"Critter",624,3
159,"majordome citrouille",0,"majordomes citrouille",0,0,1,0,0,"ModelChara#1172",100,10,0,0,0,"Independent",0,0,0,8,42,True,False,True,False,True,0,,True,4548,1025,True,0,15,420,13,30,20,"Critter",613,1
160,"Echidna miniature",0,"Echidna miniatures",0,1,1,1,0,"ModelChara#1322",100,10,0,0,0,"Obedient",0,0,0,8,275,False,True,False,True,False,0,,True,4560,2102,True,0,20,410,45,0,60,"Critter",620,2
161,"Relm miniature",0,"Relm miniatures",0,0,1,1,0,"ModelChara#1176",100,10,0,0,0,"Obedient",0,0,0,8,276,False,True,False,True,False,0,,True,4561,12061,True,0,10,415,10,0,20,"Critter",620,3
162,"buse chasseuse",0,"buses chasseuses",0,0,1,1,0,"ModelChara#1173",100,10,0,0,0,"Independent",2,0,0,8,78,True,False,False,False,False,0,,True,4562,5005,True,0,20,520,13,30,20,"Critter",604,1
163,"poussin oculus",0,"poussins oculi",0,0,1,0,0,"ModelChara#1174",100,10,0,0,0,"Independent",1,0,0,8,79,True,False,False,False,False,0,,True,4563,1050,True,0,15,420,19,30,30,"Critter",613,2
164,"manchot prince",0,"manchots princes",0,0,1,0,0,"ModelChara#1175",100,10,0,0,0,"Independent",0,0,0,8,80,True,False,False,False,False,0,,True,4564,5006,True,130,10,415,36,360,30,"Critter",634,1
165,"mini-Gémellia",0,"mini-Gémellia",0,0,1,1,0,"ModelChara#1319",100,10,0,0,0,"Obedient",0,0,0,8,81,False,True,False,True,False,0,,True,4565,2001,True,0,25,380,12,360,20,"Critter",618,2
166,"pon-korpokkur",0,"pon-korpokkur",0,0,1,0,0,"ModelChara#1320",100,10,0,0,0,"Independent",0,0,0,8,82,True,False,False,False,False,0,,True,4566,1051,True,0,15,440,20,120,20,"Critter",605,1
167,"Firion miniature",0,"Firion miniatures",0,0,1,0,0,"ModelChara#1321",100,10,0,0,0,"Obedient",0,0,0,8,239,False,True,False,True,False,0,,True,4549,12021,True,0,25,600,4,120,20,"Critter",605,3
168,"petit Ifrit",0,"petits Ifrit",0,0,1,0,0,"ModelChara#1318",100,10,0,0,0,"Obedient",0,0,0,8,83,False,True,False,False,False,0,,True,4567,8001,True,0,20,380,1,120,20,"Critter",610,2
169,"petite Garuda",0,"petites Garuda",0,0,1,1,0,"ModelChara#1330",90,10,0,0,0,"Obedient",2,0,0,8,83,False,True,False,True,False,0,,True,4572,8002,True,0,20,495,26,360,20,"Critter",619,2
170,"petit Titan",0,"petits Titan",0,0,1,0,0,"ModelChara#1331",100,10,0,0,0,"Obedient",0,0,0,8,83,False,True,False,True,False,0,,True,4573,8003,True,0,15,380,19,30,30,"Critter",613,2
171,"petit Léviathan",0,"petits Léviathans",0,0,1,0,0,"ModelChara#1332",100,10,0,0,0,"Obedient",0,0,0,8,83,False,True,False,True,False,0,,True,4574,8004,True,0,30,455,32,0,40,"Critter",620,2
172,"poupée zundu",0,"poupées zundu",0,0,1,1,0,"ModelChara#1423",100,10,0,0,0,"Obedient",0,0,0,8,87,False,True,False,True,False,0,,True,4569,7010,True,0,25,630,11,360,20,"Critter",617,3
173,"Haurchefant miniature",0,"Haurchefant miniatures",0,0,1,0,0,"ModelChara#1334",100,10,2,0,0,"Obedient",0,0,0,8,272,False,True,False,True,False,0,,True,4568,9022,True,0,30,530,10,0,20,"Critter",620,3
174,"Nero tol Scaeva miniature",0,"Nero tol Scaeva miniatures",0,0,1,0,0,"ModelChara#1335",100,10,0,0,0,"Obedient",0,0,0,8,278,False,True,False,True,False,0,,True,4575,9023,True,0,20,420,49,0,30,"Critter",620,3
175,"poupée vathe",0,"poupées vathes",0,0,1,1,0,"ModelChara#1343",100,10,0,0,0,"Obedient",0,0,0,8,277,False,True,False,True,False,0,,True,4571,7008,True,0,15,430,17,0,20,"Critter",620,3
176,"faust articulé",0,"fausts articulés",0,0,1,0,0,"ModelChara#1458",100,10,0,0,0,"Obedient",0,0,0,8,236,False,True,False,True,False,0,,True,4576,2003,True,0,30,390,1,30,60,"Critter",604,2
177,"nouvelle Y'shtola miniature",0,"nouvelles Y'shtola miniatures",0,0,1,1,0,"ModelChara#1333",100,10,0,0,0,"Obedient",0,0,0,8,262,False,True,False,True,False,0,,True,4596,9001,True,0,25,480,22,360,20,"Critter",632,3
178,"Calca",0,"Calca",0,0,1,1,1,"ModelChara#1461",100,0,10,0,0,"Obedient",4,0,0,8,270,False,True,False,True,False,0,,True,4577,1052,True,0,10,370,51,360,20,"Monster",618,2
179,"Brina",0,"Brina",0,0,1,1,1,"ModelChara#1462",100,0,10,0,0,"Obedient",4,0,0,8,270,False,True,False,True,False,0,,True,4578,1053,True,0,15,410,50,360,20,"Monster",617,2
180,"morpho",0,"morpho",0,0,1,0,0,"ModelChara#1459",80,20,0,0,0,"Independent",3,0,0,8,304,False,False,False,False,False,0,,True,4579,1054,True,0,20,470,20,120,30,"Critter",602,1
181,"Poro Roggo",0,"Poro Roggo",0,0,1,0,1,"ModelChara#1466",100,10,0,0,0,"Independent",0,0,0,8,305,True,False,True,False,True,0,,True,4580,1055,True,0,20,420,38,30,20,"Critter",640,1
182,"Edward miniature",0,"Edward miniatures",0,1,1,0,0,"ModelChara#1484",100,10,0,0,0,"Obedient",0,0,0,8,306,False,True,False,True,False,0,,True,4581,12042,True,0,15,400,12,360,20,"Critter",619,3
183,"bébé Fenrir",0,"bébés Fenrir",0,0,1,0,0,"ModelChara#1467",100,10,0,0,0,"Independent",0,0,0,8,307,True,False,True,False,True,0,,True,4582,1056,True,0,15,380,11,360,20,"Critter",617,2
184,"mini-dragonnet",0,"mini-dragonnets",0,0,1,0,0,"ModelChara#1463",100,10,0,0,0,"Obedient",2,0,0,8,308,False,True,False,True,True,0,,True,4597,7011,True,0,30,510,1,30,20,"Critter",601,1
185,"petit Ramuh",0,"petits Ramuh",0,0,1,0,0,"ModelChara#1544",90,10,0,0,0,"Obedient",0,0,0,8,83,False,True,False,True,False,0,,True,4598,8005,True,0,25,515,1,30,30,"Critter",603,2
186,"petite Shiva",0,"petites Shiva",0,0,1,1,0,"ModelChara#1545",90,10,0,0,0,"Obedient",0,0,0,8,83,False,True,False,True,False,0,,True,4599,8006,True,0,10,420,19,30,30,"Critter",611,2
187,"porcelet promeneur",0,"porcelets promeneurs",0,0,1,0,0,"ModelChara#1465",100,2,0,0,30,"Independent",0,0,0,8,311,True,False,False,True,True,0,,True,4600,12902,True,0,10,375,29,360,20,"Critter",623,1
188,"seau d'eau magique",0,"seaux d'eau magiques",0,0,1,0,0,"ModelChara#1464",100,5,1,0,0,"Obedient",0,0,0,8,0,False,False,False,True,False,0,,True,4601,11509,True,0,15,530,18,360,30,"Critter",624,4
189,"tentacule minuscule",0,"tentacules minuscules",0,0,1,0,0,"ModelChara#1469",100,10,0,0,0,"Independent",0,0,0,8,313,True,False,False,True,False,0,,True,4602,1057,True,0,25,480,38,30,20,"Critter",640,2
190,"bébé brachiosaure",0,"bébés brachiosaures",0,0,1,0,0,"ModelChara#1470",100,10,0,0,0,"Obedient",0,0,0,8,314,False,True,False,True,False,0,,True,4603,1058,True,0,30,490,23,30,20,"Critter",613,3
191,"marionnette majorette",0,"marionnettes majorettes",0,0,1,1,0,"ModelChara#1468",100,0,10,0,0,"Independent",6,0,0,8,315,False,True,False,True,False,0,"ui/icon/000000/000001.tex",True,4604,10013,True,0,15,440,11,360,20,"Critter",617,3
192,"Krile miniature",0,"Krile miniatures",0,0,1,1,0,"ModelChara#1336",100,10,0,0,0,"Obedient",0,0,0,8,262,False,True,False,True,False,0,,True,4605,9012,True,0,10,390,12,360,20,"Critter",626,3
193,"Aymeric miniature",0,"Aymeric miniatures",0,1,1,0,0,"ModelChara#1547",100,10,0,0,0,"Obedient",0,0,0,8,317,False,True,False,True,False,0,,True,4606,9024,True,0,30,465,34,0,30,"Critter",620,3
194,"poulain pégase",0,"poulains pégases",0,0,1,0,0,"ModelChara#1650",100,10,0,0,0,"Independent",0,0,0,8,318,True,False,True,False,True,0,,True,4613,1059,True,0,25,500,18,360,30,"Critter",624,1
195,"poupée Calofisteri",0,"poupées Calofisteri",0,0,1,1,0,"ModelChara#1546",100,10,0,0,0,"Obedient",0,0,0,8,319,False,True,True,False,False,0,,True,4607,2103,True,0,25,440,10,0,20,"Critter",620,2
196,"mini-sasquatch",0,"mini-sasquatchs",0,0,1,0,0,"ModelChara#1386",100,10,0,0,0,"Obedient",0,0,0,8,320,False,True,False,True,False,0,,True,4608,1060,True,0,15,420,37,0,20,"Critter",620,2
197,"lapin nain",0,"lapins nains",0,0,1,0,0,"ModelChara#1387",100,10,0,0,0,"Independent",0,0,0,8,321,True,False,True,False,True,0,,True,4609,3009,True,0,20,450,36,360,30,"Critter",634,1
198,"hectoculus monoculaire",0,"hectoculi monoculaires",0,1,1,0,0,"ModelChara#1385",100,10,0,0,0,"Independent",0,0,0,8,322,True,False,True,False,True,0,,True,4610,1061,True,0,10,450,19,120,30,"Critter",608,2
199,"Mog dàoshi",0,"Mogs dàoshi",0,0,1,0,0,"ModelChara#1548",100,10,0,0,0,"Obedient",4,0,0,8,233,False,True,False,True,False,0,,True,4611,13,False,0,10,410,38,120,20,"Critter",614,3
200,"Jibanyan",0,"Jibanyan",0,0,1,0,1,"ModelChara#1390",100,10,0,0,0,"Independent",0,0,0,8,324,True,False,True,False,True,0,,True,4584,13003,False,0,25,620,1,30,20,"Critter",606,2
201,"Komasan",0,"Komasan",0,0,1,0,1,"ModelChara#1391",100,10,0,0,0,"Independent",0,0,0,8,324,True,False,True,False,True,0,,True,4586,13004,False,0,20,520,35,360,20,"Critter",634,2
202,"Whisper",0,"Whisper",0,0,1,0,1,"ModelChara#1392",100,10,0,0,0,"Independent",0,0,0,8,324,True,False,False,True,False,0,,True,4592,13005,False,0,15,420,14,30,20,"Critter",621,2
203,"Blizzaria",0,"Blizzaria",0,0,1,1,1,"ModelChara#1393",100,10,0,0,0,"Independent",0,0,0,8,324,True,False,True,False,True,0,,True,4594,13006,False,90,10,360,11,360,30,"Critter",617,2
204,"Kyubi",0,"Kyubi",0,0,1,0,1,"ModelChara#1394",100,10,0,0,0,"Independent",0,0,0,8,324,True,False,True,False,True,0,,True,4591,13007,False,0,25,630,1,120,20,"Critter",610,2
205,"Komajiro",0,"Komajiro",0,0,1,0,1,"ModelChara#1395",100,10,0,0,0,"Independent",0,0,0,8,324,True,False,True,False,True,0,,True,4587,13008,False,0,15,510,20,120,20,"Critter",633,2
206,"Corniot",0,"Corniot",0,0,1,0,1,"ModelChara#1396",100,10,0,0,0,"Independent",0,0,0,8,324,True,False,False,True,True,0,,True,4595,13009,False,0,15,530,1,120,20,"Critter",627,2
207,"Noko",0,"Noko",0,0,1,0,1,"ModelChara#1397",100,10,0,0,0,"Independent",0,0,0,8,324,True,False,True,False,True,0,,True,4588,13010,False,0,20,650,27,360,30,"Critter",615,2
208,"Octorgone",0,"Octorgone",0,1,1,0,1,"ModelChara#1398",100,10,0,0,0,"Independent",0,0,0,8,324,True,False,True,False,True,0,,True,4590,13011,False,0,30,630,1,120,20,"Critter",605,2
209,"Shogunyan",0,"Shogunyan",0,0,1,0,1,"ModelChara#1399",100,10,0,0,0,"Independent",0,0,0,8,324,True,False,False,True,True,0,,True,4583,13012,False,0,20,650,4,30,20,"Critter",604,2
210,"Hovernyan",0,"Hovernyan",0,0,1,0,1,"ModelChara#1400",100,10,0,0,0,"Independent",0,0,0,8,324,True,False,True,False,True,0,,True,4585,13013,False,0,10,365,1,30,30,"Critter",606,2
211,"Robonyan F-Type",0,"Robonyan F-Type",0,0,1,0,1,"ModelChara#1401",100,10,0,0,0,"Independent",0,0,0,8,324,True,False,True,False,True,0,,True,4593,13014,False,0,10,400,5,360,30,"Critter",600,2
212,"Usapyon",0,"Usapyon",0,1,1,0,1,"ModelChara#1402",100,10,0,0,0,"Independent",0,0,0,8,324,True,False,False,True,True,0,,True,4589,13015,False,0,15,550,1,30,20,"Critter",612,2
213,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,0,0,False,False,False,False,False,0,,False,0,0,False,0,0,0,0,0,0,"",0,0
214,"poupée Namingway",0,"poupées Namingway",0,0,1,1,0,"ModelChara#1614",100,0,10,0,0,"Independent",0,0,0,8,325,True,False,False,False,True,0,,True,4614,12043,True,0,20,450,29,360,20,"Critter",623,3
215,"Alexander articulé",0,"Alexander articulés",0,1,1,0,1,"ModelChara#1618",100,10,0,0,0,"Independent",0,0,0,8,326,False,False,False,False,False,0,,True,4615,2006,True,0,25,600,12,360,20,"Critter",626,2
216,"marcassin",0,"marcassins",0,0,1,0,0,"ModelChara#1615",100,10,0,0,0,"Independent",0,0,0,8,327,True,False,False,False,True,0,,True,4616,1062,True,0,30,450,11,360,20,"Critter",617,1
217,"nouveau Thancred miniature",0,"nouveaux Thancred miniatures",0,0,1,0,0,"ModelChara#1616",100,10,0,0,0,"Obedient",0,0,0,8,262,False,True,False,True,False,0,,True,4617,9003,True,0,15,420,19,120,30,"Critter",608,3
218,"nouvelle Alisaie miniature",0,"nouvelles Alisaie miniatures",0,0,1,1,0,"ModelChara#1617",100,10,0,0,0,"Obedient",0,0,0,8,262,False,True,False,True,False,0,,True,4618,9009,True,0,10,390,9,0,20,"Critter",620,3
219,"Edda miniature",0,"Edda miniatures",0,1,1,1,0,"ModelChara#1626",100,10,0,0,0,"Obedient",0,0,0,8,330,False,True,False,False,False,0,,True,4619,9025,True,0,25,420,14,30,20,"Critter",604,2
220,"Yuna miniature",0,"Yuna miniatures",0,0,1,1,0,"ModelChara#1611",100,10,0,0,0,"Obedient",0,0,0,8,331,False,True,False,True,False,0,,True,4620,12101,True,0,30,500,27,360,30,"Critter",615,3
221,"Rikku miniature",0,"Rikku miniatures",0,0,1,1,0,"ModelChara#1612",100,10,0,0,0,"Obedient",0,0,0,8,331,False,True,False,True,False,0,,True,4621,12102,True,0,15,420,35,360,25,"Critter",634,3
222,"Lulu miniature",0,"Lulu miniatures",0,0,1,1,0,"ModelChara#1613",100,10,0,0,0,"Obedient",0,0,0,8,331,False,True,False,True,False,0,,True,4622,12103,True,0,20,430,1,120,20,"Critter",616,3
223,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,0,0,False,False,False,False,False,0,,False,0,0,False,0,0,0,0,0,0,"",0,0
224,"Moenbryda miniature",0,"Moenbryda miniatures",0,0,1,1,0,"ModelChara#1651",100,10,0,0,0,"Obedient",0,0,0,8,262,False,True,False,True,False,0,,True,4624,9013,True,0,10,400,32,0,30,"Critter",620,3
225,"Œil du Cirque",0,"Yeux du Cirque",0,1,1,0,0,"ModelChara#1769",100,30,0,0,0,"Independent",0,0,0,8,30,True,False,False,True,True,0,,True,4625,1024,True,0,15,430,28,120,20,"Critter",605,2
226,"chiot bulldog",0,"chiots bulldogs",0,0,1,0,0,"ModelChara#1690",100,30,0,0,0,"Independent",0,0,0,8,88,True,False,True,False,True,0,,True,4626,1063,True,0,10,420,22,360,20,"Critter",632,1
227,"ange de la résurrection",0,"anges de la résurrection",0,1,1,0,0,"ModelChara#1691",100,30,0,0,0,"Obedient",0,0,0,8,335,False,True,True,False,False,0,,True,4627,10014,True,0,15,450,39,0,20,"Critter",620,3
228,"Estinien miniature",0,"Estinien miniatures",0,1,1,0,0,"ModelChara#1693",100,30,0,0,0,"Obedient",0,0,0,8,336,False,True,False,True,False,233,"ui/icon/000000/000001.tex",True,4628,9026,True,0,10,380,40,0,30,"Critter",631,3
229,"Hraesvelgr miniature",0,"Hraesvelgr miniatures",0,0,1,0,0,"ModelChara#1694",100,30,0,0,0,"Obedient",0,0,0,8,269,False,True,True,False,False,0,,True,4629,9505,True,0,25,500,29,360,20,"Critter",623,2
230,"Gigi",0,"Gigi",0,0,1,0,1,"ModelChara#1695",100,30,0,0,0,"Obedient",0,0,0,8,268,False,True,False,True,False,0,,True,4630,10005,True,0,20,445,31,0,30,"Critter",620,3
231,"esprit synthétique",0,"esprits synthétiques",0,1,1,0,0,"ModelChara#1697",100,30,0,0,0,"Independent",0,0,0,8,338,True,False,True,False,True,0,,True,4631,10015,True,0,25,480,11,360,20,"Critter",618,3
232,"Scáthach miniature",0,"Scáthach miniatures",0,0,1,1,0,"ModelChara#1782",100,30,0,0,0,"Obedient",0,0,0,8,339,False,True,False,True,False,0,,True,4632,2104,True,0,10,420,38,120,20,"Monster",609,2
233,"Nidhogg miniature",0,"Nidhogg miniatures",0,0,1,0,0,"ModelChara#1783",100,30,0,0,0,"Obedient",0,0,0,8,340,False,True,False,True,False,228,,True,4633,9506,True,0,30,450,1,120,20,"Critter",616,2
234,"chiot des enfers",0,"chiots des enfers",0,0,1,0,0,"ModelChara#1791",100,30,0,0,0,"Independent",0,0,0,8,89,True,False,True,False,True,0,,True,4634,1064,True,0,15,420,43,0,20,"Critter",620,1
235,"Ohl Deeh miniature",0,"Ohl Deeh miniatures",0,1,1,0,0,"ModelChara#1856",100,10,0,0,0,"Obedient",2,0,0,8,308,False,True,False,True,True,0,,True,4636,7012,True,0,20,450,35,360,30,"Critter",634,1
236,"lune mécanique",0,"lunes mécaniques",0,0,1,1,0,"ModelChara#1855",100,0,0,0,0,"Stationary",8,0,0,8,0,False,False,False,False,False,0,,True,4637,11502,True,0,30,500,11,360,20,"Critter",617,4
237,"bébé chocobo des mers",0,"bébés chocobos des mers",0,0,1,0,0,"ModelChara#1696",100,30,0,0,0,"Independent",0,0,0,8,3,True,False,True,False,True,0,,True,4638,9,True,0,25,580,4,30,20,"Critter",604,1
238,"Bartz miniature",0,"Bartz miniatures",0,0,1,0,0,"ModelChara#1692",100,30,0,0,0,"Independent",0,0,0,8,279,False,True,False,True,False,0,,True,4639,12051,True,0,30,450,5,360,30,"Monster",619,3
239,"mage rouge mécanique",0,"mages rouges mécaniques",0,0,1,0,0,"ModelChara#1698",100,30,0,0,0,"Obedient",0,0,0,8,223,False,True,False,True,False,0,,True,4640,12011,True,0,20,445,18,360,30,"Critter",624,3
240,"chiot fantasmagorique",0,"chiots fantasmagoriques",0,0,1,0,0,"ModelChara#1859",100,30,0,0,0,"Independent",0,0,0,8,89,True,False,True,False,True,0,,True,4635,1065,True,0,20,440,34,0,30,"Critter",620,1
241,"loutre choute",0,"loutres choutes",0,0,1,1,0,"ModelChara#1786",100,30,0,0,0,"Independent",0,0,0,8,280,True,False,True,False,True,0,,True,4641,4003,True,0,20,500,23,120,30,"Critter",631,1
242,"bébé renard",0,"bébé renard",0,0,1,0,0,"ModelChara#1784",100,10,0,0,0,"Independent",0,0,0,8,281,True,False,True,False,True,0,,True,4642,3010,True,0,25,500,27,360,30,"Monster",615,1
243,"Tora-jiro",0,"Tora-jiro",0,0,1,0,0,"ModelChara#1785",100,10,0,0,0,"Independent",0,0,0,8,13,True,False,True,False,True,0,,True,4643,3011,True,90,20,440,19,120,30,"Critter",608,1
