key,0,1,2,3,4,5,6,7
205,"ui/icon/190000/190481.tex","ui/icon/082000/082091.tex",5,"BannerCondition#589",0,0,3272,"Kristallkönig (9. Saison)"
206,"ui/icon/190000/190482.tex","ui/icon/082000/082091.tex",5,"BannerCondition#590",0,0,3273,"Kristallfürst (9. Saison)"
207,"ui/icon/190000/190483.tex","ui/icon/082000/082091.tex",5,"BannerCondition#591",0,0,3274,"Kristallkämpfer (9. Saison)"
208,"ui/icon/190000/190489.tex","ui/icon/082000/082091.tex",5,"BannerCondition#592",0,0,3275,"Crystalline Conflict: Kristall (9. Saison)"
209,"ui/icon/190000/190488.tex","ui/icon/082000/082091.tex",5,"BannerCondition#593",0,0,3276,"Crystalline Conflict: Diamant (9. Saison)"
210,"ui/icon/190000/190487.tex","ui/icon/082000/082091.tex",5,"BannerCondition#594",0,0,3277,"Crystalline Conflict: Platin (9. Saison)"
211,"ui/icon/190000/190486.tex","ui/icon/082000/082091.tex",5,"BannerCondition#595",0,0,3278,"Crystalline Conflict: Gold (9. Saison)"
212,"ui/icon/190000/190485.tex","ui/icon/082000/082091.tex",5,"BannerCondition#596",0,0,3279,"Crystalline Conflict: Silber (9. Saison)"
213,"ui/icon/190000/190484.tex","ui/icon/082000/082091.tex",5,"BannerCondition#597",0,0,3280,"Crystalline Conflict: Bronze (9. Saison)"
214,"ui/icon/190000/190492.tex","ui/icon/082000/082091.tex",5,"BannerCondition#598",0,0,3281,"Kristallkönig (10. Saison)"
215,"ui/icon/190000/190493.tex","ui/icon/082000/082091.tex",5,"BannerCondition#599",0,0,3282,"Kristallfürst (10. Saison)"
216,"ui/icon/190000/190494.tex","ui/icon/082000/082091.tex",5,"BannerCondition#600",0,0,3283,"Kristallkämpfer (10. Saison)"
217,"ui/icon/190000/190500.tex","ui/icon/082000/082091.tex",5,"BannerCondition#601",0,0,3284,"Crystalline Conflict: Kristall (10. Saison)"
218,"ui/icon/190000/190499.tex","ui/icon/082000/082091.tex",5,"BannerCondition#602",0,0,3285,"Crystalline Conflict: Diamant (10. Saison)"
219,"ui/icon/190000/190498.tex","ui/icon/082000/082091.tex",5,"BannerCondition#603",0,0,3286,"Crystalline Conflict: Platin (10. Saison)"
220,"ui/icon/190000/190497.tex","ui/icon/082000/082091.tex",5,"BannerCondition#604",0,0,3287,"Crystalline Conflict: Gold (10. Saison)"
221,"ui/icon/190000/190496.tex","ui/icon/082000/082091.tex",5,"BannerCondition#605",0,0,3288,"Crystalline Conflict: Silber (10. Saison)"
222,"ui/icon/190000/190495.tex","ui/icon/082000/082091.tex",5,"BannerCondition#606",0,0,3289,"Crystalline Conflict: Bronze (10. Saison)"
223,"ui/icon/190000/190956.tex","ui/icon/082000/082091.tex",3,"BannerCondition#567",0,0,2305,"Aufträge der Vanu Vanu"
224,"ui/icon/190000/190957.tex","ui/icon/082000/082091.tex",3,"BannerCondition#568",0,0,2306,"Aufträge der Gnath"
225,"ui/icon/190000/190958.tex","ui/icon/082000/082091.tex",3,"BannerCondition#569",0,0,2307,"Aufträge der Mogrys"
226,"ui/icon/190000/190724.tex","ui/icon/082000/082091.tex",3,"BannerCondition#572",0,0,2252,"Mythen Eorzeas"
227,"ui/icon/190000/190725.tex","ui/icon/082000/082091.tex",4,"BannerCondition#574",0,0,2402,"Unstetes Gewölbe: Aloalo"
228,"ui/icon/190000/190722.tex","ui/icon/082000/082091.tex",8,"BannerCondition#570",0,0,2351,"Khloes Abenteueralbum"
229,"ui/icon/190000/190723.tex","ui/icon/082000/082091.tex",8,"BannerCondition#571",0,0,2352,"Traumtafel"
230,"ui/icon/190000/190726.tex","ui/icon/082000/082091.tex",7,"BannerCondition#575",0,0,3951,"Stolperville 1"
231,"ui/icon/190000/190727.tex","ui/icon/082000/082091.tex",7,"BannerCondition#576",0,0,3952,"Stolperville 2"
232,"ui/icon/190000/190728.tex","ui/icon/082000/082091.tex",7,"BannerCondition#577",0,0,3953,"Stolperville 3"
233,"ui/icon/190000/190729.tex","ui/icon/082000/082091.tex",7,"BannerCondition#607",0,0,3954,"Yo-kai Watch"
234,"ui/icon/190000/190241.tex","ui/icon/082000/082091.tex",2,"BannerCondition#703",0,0,2063,"Viper (normal)"
235,"ui/icon/190000/190321.tex","ui/icon/082000/082091.tex",2,"BannerCondition#681",0,0,2163,"Viper (dynamisch)"
236,"ui/icon/190000/190242.tex","ui/icon/082000/082091.tex",2,"BannerCondition#704",0,0,2070,"Piktomant (normal)"
237,"ui/icon/190000/190322.tex","ui/icon/082000/082091.tex",2,"BannerCondition#682",0,0,2170,"Piktomant (dynamisch)"
238,"ui/icon/190000/190501.tex","ui/icon/082000/082091.tex",5,"BannerCondition#683",0,0,3010,"Herz des Vulkans"
239,"ui/icon/190000/190502.tex","ui/icon/082000/082091.tex",5,"BannerCondition#684",0,0,3011,"Mechanische Menagerie"
240,"ui/icon/190000/190503.tex","ui/icon/082000/082091.tex",5,"BannerCondition#685",0,0,3290,"Kristallkönig (11. Saison)"
241,"ui/icon/190000/190504.tex","ui/icon/082000/082091.tex",5,"BannerCondition#686",0,0,3291,"Kristallfürst (11. Saison)"
242,"ui/icon/190000/190505.tex","ui/icon/082000/082091.tex",5,"BannerCondition#687",0,0,3292,"Kristallkämpfer (11. Saison)"
243,"ui/icon/190000/190511.tex","ui/icon/082000/082091.tex",5,"BannerCondition#688",0,0,3293,"Crystalline Conflict: Kristall (11. Saison)"
244,"ui/icon/190000/190510.tex","ui/icon/082000/082091.tex",5,"BannerCondition#689",0,0,3294,"Crystalline Conflict: Diamant (11. Saison)"
245,"ui/icon/190000/190509.tex","ui/icon/082000/082091.tex",5,"BannerCondition#690",0,0,3295,"Crystalline Conflict: Platin (11. Saison)"
246,"ui/icon/190000/190508.tex","ui/icon/082000/082091.tex",5,"BannerCondition#691",0,0,3296,"Crystalline Conflict: Gold (11. Saison)"
247,"ui/icon/190000/190507.tex","ui/icon/082000/082091.tex",5,"BannerCondition#692",0,0,3297,"Crystalline Conflict: Silber (11. Saison)"
248,"ui/icon/190000/190506.tex","ui/icon/082000/082091.tex",5,"BannerCondition#693",0,0,3298,"Crystalline Conflict: Bronze (11. Saison)"
249,"ui/icon/190000/190954.tex","ui/icon/082000/082091.tex",3,"BannerCondition#694",0,0,2302,"Aufträge der Kobolde"
250,"ui/icon/190000/190952.tex","ui/icon/082000/082091.tex",3,"BannerCondition#695",0,0,2301,"Aufträge der Sylphen"
251,"ui/icon/190000/190951.tex","ui/icon/082000/082091.tex",3,"BannerCondition#696",0,0,2300,"Aufträge der Amalj'aa"
252,"ui/icon/190000/190955.tex","ui/icon/082000/082091.tex",3,"BannerCondition#697",0,0,2303,"Aufträge der Sahagin"
253,"ui/icon/190000/190953.tex","ui/icon/082000/082091.tex",3,"BannerCondition#698",0,0,2304,"Aufträge der Ixal"
254,"ui/icon/190000/190662.tex","ui/icon/082000/082091.tex",9,"BannerCondition#701",0,0,1036,"Tuliyollal 1"
255,"ui/icon/190000/190663.tex","ui/icon/082000/082091.tex",9,"BannerCondition#702",0,0,1037,"Tuliyollal 2"
256,"ui/icon/190000/190664.tex","ui/icon/082000/082091.tex",9,"BannerCondition#699",0,0,1038,"Lösung Neun 1"
257,"ui/icon/190000/190665.tex","ui/icon/082000/082091.tex",9,"BannerCondition#700",0,0,1039,"Lösung Neun 2"
258,"ui/icon/190000/190512.tex","ui/icon/082000/082091.tex",5,"BannerCondition#756",0,0,3013,"Robbenholm"
259,"ui/icon/190000/190513.tex","ui/icon/082000/082091.tex",5,"BannerCondition#757",0,0,3012,"Die Roten Sande"
260,"ui/icon/190000/190514.tex","ui/icon/082000/082091.tex",5,"BannerCondition#758",0,0,3299,"Kristallkönig (12. Saison)"
261,"ui/icon/190000/190515.tex","ui/icon/082000/082091.tex",5,"BannerCondition#759",0,0,3300,"Kristallfürst (12. Saison)"
262,"ui/icon/190000/190516.tex","ui/icon/082000/082091.tex",5,"BannerCondition#760",0,0,3301,"Kristallkämpfer (12. Saison)"
263,"ui/icon/190000/190522.tex","ui/icon/082000/082091.tex",5,"BannerCondition#761",0,0,3302,"Crystalline Conflict: Kristall (12. Saison)"
264,"ui/icon/190000/190521.tex","ui/icon/082000/082091.tex",5,"BannerCondition#762",0,0,3303,"Crystalline Conflict: Diamant (12. Saison)"
265,"ui/icon/190000/190520.tex","ui/icon/082000/082091.tex",5,"BannerCondition#763",0,0,3304,"Crystalline Conflict: Platin (12. Saison)"
266,"ui/icon/190000/190519.tex","ui/icon/082000/082091.tex",5,"BannerCondition#764",0,0,3305,"Crystalline Conflict: Gold (12. Saison)"
267,"ui/icon/190000/190518.tex","ui/icon/082000/082091.tex",5,"BannerCondition#765",0,0,3306,"Crystalline Conflict: Silber (12. Saison)"
268,"ui/icon/190000/190517.tex","ui/icon/082000/082091.tex",5,"BannerCondition#766",0,0,3307,"Crystalline Conflict: Bronze (12. Saison)"
269,"ui/icon/190000/190968.tex","ui/icon/082000/082091.tex",3,"BannerCondition#767",0,0,2317,"Aufträge der Pelupelu"
270,"ui/icon/190000/190654.tex","ui/icon/082000/082091.tex",9,"BannerCondition#768",0,0,1020,"Ishgard 1"
271,"ui/icon/190000/190672.tex","ui/icon/082000/082091.tex",9,"BannerCondition#769",0,0,1021,"Ishgard 2"
272,"ui/icon/190000/190655.tex","ui/icon/082000/082091.tex",9,"BannerCondition#770",0,0,1022,"Frohehalde 1"
273,"ui/icon/190000/190673.tex","ui/icon/082000/082091.tex",9,"BannerCondition#771",0,0,1023,"Frohehalde 2"
274,"ui/icon/190000/190656.tex","ui/icon/082000/082091.tex",9,"BannerCondition#772",0,0,1024,"Kugane 1"
275,"ui/icon/190000/190668.tex","ui/icon/082000/082091.tex",9,"BannerCondition#773",0,0,1025,"Kugane 2"
276,"ui/icon/190000/190657.tex","ui/icon/082000/082091.tex",9,"BannerCondition#774",0,0,1026,"Rhalgrs Wacht 1"
277,"ui/icon/190000/190669.tex","ui/icon/082000/082091.tex",9,"BannerCondition#775",0,0,1027,"Rhalgrs Wacht 2"
278,"ui/icon/190000/190658.tex","ui/icon/082000/082091.tex",9,"BannerCondition#776",0,0,1028,"Crystarium 1"
279,"ui/icon/190000/190670.tex","ui/icon/082000/082091.tex",9,"BannerCondition#777",0,0,1029,"Crystarium 2"
280,"ui/icon/190000/190659.tex","ui/icon/082000/082091.tex",9,"BannerCondition#778",0,0,1030,"Eulmore 1"
281,"ui/icon/190000/190671.tex","ui/icon/082000/082091.tex",9,"BannerCondition#779",0,0,1031,"Eulmore 2"
282,"ui/icon/190000/190660.tex","ui/icon/082000/082091.tex",9,"BannerCondition#780",0,0,1032,"Alt-Sharlayan 1"
283,"ui/icon/190000/190666.tex","ui/icon/082000/082091.tex",9,"BannerCondition#781",0,0,1033,"Alt-Sharlayan 2"
284,"ui/icon/190000/190661.tex","ui/icon/082000/082091.tex",9,"BannerCondition#782",0,0,1034,"Radz-at-Han 1"
285,"ui/icon/190000/190667.tex","ui/icon/082000/082091.tex",9,"BannerCondition#783",0,0,1035,"Radz-at-Han 2"
286,,,0,"BannerCondition#0",0,0,0,""
287,,,0,"BannerCondition#0",0,0,0,""
288,,,0,"BannerCondition#0",0,0,0,""
289,,,0,"BannerCondition#0",0,0,0,""
290,,,0,"BannerCondition#0",0,0,0,""
