key,0,1,2,3,4,5,6,7,8,9
1109,"Rez-de-chaussée",0,"Rez-de-chaussée",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>le rez-de-chaussée</Case><Case(2)>au rez-de-chaussée</Case><Case(3)>du rez-de-chaussée</Case></Switch>",0
1110,"1er étage",0,"1er étage",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>le 1er étage</Case><Case(2)>au 1er étage</Case><Case(3)>du 1er étage</Case></Switch>",0
1111,"Cave",0,"Cave",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>la cave</Case><Case(2)>à la cave</Case><Case(3)>de la cave</Case></Switch>",0
1112,"Rez-de-chaussée",0,"Rez-de-chaussée",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>le rez-de-chaussée</Case><Case(2)>au rez-de-chaussée</Case><Case(3)>du rez-de-chaussée</Case></Switch>",0
1113,"1er étage",0,"1er étage",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>le 1er étage</Case><Case(2)>au 1er étage</Case><Case(3)>du 1er étage</Case></Switch>",0
1114,"Cave",0,"Cave",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>la cave</Case><Case(2)>à la cave</Case><Case(3)>de la cave</Case></Switch>",0
1115,"1",0,"1",0,0,1,0,0,"",0
1116,"2",0,"2",0,0,1,0,0,"",0
1117,"3",0,"3",0,0,1,0,0,"",0
1118,"4",0,"4",0,0,1,0,0,"",0
1119,"5",0,"5",0,0,1,0,0,"",0
1120,"6",0,"6",0,0,1,0,0,"",0
1121,"7",0,"7",0,0,1,0,0,"",0
1122,"8",0,"8",0,0,1,0,0,"",0
1123,"9",0,"9",0,0,1,0,0,"",0
1124,"10",0,"10",0,0,1,0,0,"",0
1125,"11",0,"11",0,0,1,0,0,"",0
1126,"12",0,"12",0,0,1,0,0,"",0
1127,"13",0,"13",0,0,1,0,0,"",0
1128,"14",0,"14",0,0,1,0,0,"",0
1129,"15",0,"15",0,0,1,0,0,"",0
1130,"16",0,"16",0,0,1,0,0,"",0
1131,"17",0,"17",0,0,1,0,0,"",0
1132,"18",0,"18",0,0,1,0,0,"",0
1133,"19",0,"19",0,0,1,0,0,"",0
1134,"20",0,"20",0,0,1,0,0,"",0
1135,"21",0,"21",0,0,1,0,0,"",0
1136,"22",0,"22",0,0,1,0,0,"",0
1137,"23",0,"23",0,0,1,0,0,"",0
1138,"24",0,"24",0,0,1,0,0,"",0
1139,"25",0,"25",0,0,1,0,0,"",0
1140,"26",0,"26",0,0,1,0,0,"",0
1141,"27",0,"27",0,0,1,0,0,"",0
1142,"28",0,"28",0,0,1,0,0,"",0
1143,"29",0,"29",0,0,1,0,0,"",0
1144,"30",0,"30",0,0,1,0,0,"",0
1145,"Maison (compagnie libre)",0,"Maison (compagnie libre)",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>la maison (compagnie libre)</Case><Case(2)>à la maison (compagnie libre)</Case><Case(3)>de la maison (compagnie libre)</Case></Switch>",0
1146,"Officier du logement",0,"Officier du logement",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>l'officier du logement</Case><Case(2)>à l'officier du logement</Case><Case(3)>de l'officier du logement</Case></Switch>",0
1147,"Rez-de-chaussée",0,"Rez-de-chaussée",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>le rez-de-chaussée</Case><Case(2)>au rez-de-chaussée</Case><Case(3)>du rez-de-chaussée</Case></Switch>",0
1148,"Cave",0,"Cave",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>la cave</Case><Case(2)>à la cave</Case><Case(3)>de la cave</Case></Switch>",0
1149,"Quai de Brumée",0,"Quai de Brumée",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>le quai de Brumée</Case><Case(2)>au quai de Brumée</Case><Case(3)>du quai de Brumée</Case></Switch>",0
1150,"Brumée est",0,"Brumée est",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Brumée est</Case><Case(2)>à Brumée est</Case><Case(3)>de Brumée est</Case></Switch>",0
1151,"Lavandière est",0,"Lavandière est",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Lavandière est</Case><Case(2)>à Lavandière est</Case><Case(3)>de Lavandière est</Case></Switch>",0
1152,"La Coupe nord",0,"La Coupe nord",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>La Coupe nord</Case><Case(2)>à La Coupe nord</Case><Case(3)>de La Coupe nord</Case></Switch>",0
1153,"La Coupe sud-est",0,"La Coupe sud-est",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>La Coupe sud-est</Case><Case(2)>à La Coupe sud-est</Case><Case(3)>de La Coupe sud-est</Case></Switch>",0
1154,"Garde de La Coupe",0,"Garde de La Coupe",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>le Garde de La Coupe</Case><Case(2)>au Garde de La Coupe</Case><Case(3)>du Garde de La Coupe</Case></Switch>",0
1155,"Brumée sud",0,"Brumée sud",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Brumée sud</Case><Case(2)>à Brumée sud</Case><Case(3)>de Brumée sud</Case></Switch>",0
1156,"Brumée sud (quai)",0,"Brumée sud (quai)",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Brumée sud (quai)</Case><Case(2)>à Brumée sud (quai)</Case><Case(3)>de Brumée sud (quai)</Case></Switch>",0
1157,"Chambre individuelle - Brumée",0,"Chambre individuelle - Brumée",0,0,1,0,0,"",0
1158,"Chambre individuelle - La Coupe",0,"Chambre individuelle - La Coupe",0,0,1,0,0,"",0
1159,"Chambre individuelle - Lavandière",0,"Chambre individuelle - Lavandière",0,0,1,0,0,"",0
1160,"Maison (individuelle)",0,"Maison (individuelle)",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>la maison (individuelle)</Case><Case(2)>à la maison (individuelle)</Case><Case(3)>de la maison (individuelle)</Case></Switch>",0
1161,"Brumée",0,"Brumée",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Brumée</Case><Case(2)>à Brumée</Case><Case(3)>de Brumée</Case></Switch>",0
1162,"Brumée [Annexe]",0,"Brumée [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà Brumée [Annexe]</Case><Case(2)>de Brumée [Annexe]</Case></Switch>",0
1163,"La Coupe",0,"La Coupe",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>La Coupe</Case><Case(2)>à La Coupe</Case><Case(3)>de La Coupe</Case></Switch>",0
1164,"La Coupe [Annexe]",0,"La Coupe [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà La Coupe [Annexe]</Case><Case(2)>de La Coupe [Annexe]</Case></Switch>",0
1165,"Lavandière",0,"Lavandière",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Lavandière</Case><Case(2)>à Lavandière</Case><Case(3)>de Lavandière</Case></Switch>",0
1166,"Lavandière [Annexe]",0,"Lavandière [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà Lavandière [Annexe]</Case><Case(2)>de Lavandière [Annexe]</Case></Switch>",0
1167,"L'Azuréenne [Annexe]",0,"L'Azuréenne [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà L'Azuréenne [Annexe]</Case><Case(2)>de L'Azuréenne [Annexe]</Case></Switch>",0
1168,"Place du Frimas [Annexe]",0,"Place du Frimas [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà la place du Frimas [Annexe]</Case><Case(2)>de la place du Frimas [Annexe]</Case></Switch>",0
1169,"Aqueduc de l'Amirale [Annexe]",0,"Aqueduc de l'Amirale [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà l'aqueduc de l'Amirale [Annexe]</Case><Case(2)>de l'aqueduc de l'Amirale [Annexe]</Case></Switch>",0
1170,"Bazar du littoral [Annexe]",0,"Bazar du littoral [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeau bazar du littoral [Annexe]</Case><Case(2)>du bazar du littoral [Annexe]</Case></Switch>",0
1171,"Brumée nord-est [Annexe]",0,"Brumée nord-est [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà Brumée nord-est [Annexe]</Case><Case(2)>de Brumée nord-est [Annexe]</Case></Switch>",0
1172,"Brumée sud-est [Annexe]",0,"Brumée sud-est [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà Brumée sud-est [Annexe]</Case><Case(2)>de Brumée sud-est [Annexe]</Case></Switch>",0
1173,"Brumée centre [Annexe]",0,"Brumée centre [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà Brumée centre [Annexe]</Case><Case(2)>de Brumée centre [Annexe]</Case></Switch>",0
1174,"Brumée nord-ouest (quai) [Annexe]",0,"Brumée nord-ouest (quai) [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Brumée nord-ouest =Annexeà Brumée nord-ouest =Annexede Brumée nord-ouest =Annexe</Case></Switch>",0
1175,"Brumée sud-ouest [Annexe]",0,"Brumée sud-ouest [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà Brumée sud-ouest [Annexe]</Case><Case(2)>de Brumée sud-ouest [Annexe]</Case></Switch>",0
1176,"Bazar du littoral [Annexe]",0,"Bazar du littoral [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeau bazar du littoral [Annexe]</Case><Case(2)>du bazar du littoral [Annexe]</Case></Switch>",0
1177,"Fierté de Senna [Annexe]",0,"Fierté de Senna [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà la Fierté de Senna [Annexe]</Case><Case(2)>de la Fierté de Senna [Annexe]</Case></Switch>",0
1178,"Comptoirs de la Canopée [Annexe]",0,"Comptoirs de la Canopée [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeaux comptoirs de la Canopée [Annexe]</Case><Case(2)>des comptoirs de la Canopée [Annexe]</Case></Switch>",0
1179,"Dolmen du Gardien [Annexe]",0,"Dolmen du Gardien [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeau dolmen du Gardien [Annexe]</Case><Case(2)>du dolmen du Gardien [Annexe]</Case></Switch>",0
1180,"Comptoirs de la Bouquetière [Annexe]",0,"Comptoirs de la Bouquetière [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeaux comptoirs de la Bouquetière [Annexe]</Case><Case(2)>des comptoirs de la Bouquetière [Annexe]</Case></Switch>",0
1181,"Lavandière nord-est [Annexe]",0,"Lavandière nord-est [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà Lavandière nord-est [Annexe]</Case><Case(2)>de Lavandière nord-est [Annexe]</Case></Switch>",0
1182,"Lavandière sud [Annexe]",0,"Lavandière sud [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà Lavandière sud [Annexe]</Case><Case(2)>de Lavandière sud [Annexe]</Case></Switch>",0
1183,"Lavandière nord-ouest [Annexe]",0,"Lavandière nord-ouest [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà Lavandière nord-ouest [Annexe]</Case><Case(2)>de Lavandière nord-ouest [Annexe]</Case></Switch>",0
1184,"Lavandière sud-ouest [Annexe]",0,"Lavandière sud-ouest [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà Lavandière sud-ouest [Annexe]</Case><Case(2)>de Lavandière sud-ouest [Annexe]</Case></Switch>",0
1185,"Yainu-Par [Annexe]",0,"Yainu-Par [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà Yainu-Par [Annexe]</Case><Case(2)>de Yainu-Par [Annexe]</Case></Switch>",0
1186,"Appontement de l'Améthyste [Annexe]",0,"Appontement de l'Améthyste [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà l'appontement de l'Améthyste [Annexe]</Case><Case(2)>de l'appontement de l'Améthyste [Annexe]</Case></Switch>",0
1187,"Comptoirs de la Canopée [Annexe]",0,"Comptoirs de la Canopée [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeaux comptoirs de la Canopée [Annexe]</Case><Case(2)>des comptoirs de la Canopée [Annexe]</Case></Switch>",0
1188,"Le Gisement intarissable [Annexe]",0,"Le Gisement intarissable [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeau Gisement intarissable [Annexe]</Case><Case(2)>du Gisement intarissable [Annexe]</Case></Switch>",0
1189,"Place de la Bourse [Annexe]",0,"Place de la Bourse [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà la place de la Bourse [Annexe]</Case><Case(2)>de la place de la Bourse [Annexe]</Case></Switch>",0
1190,"Pleincœur  [Annexe]",0,"Pleincœur  [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà Pleincœur [Annexe]</Case><Case(2)>de Pleincœur [Annexe]</Case></Switch>",0
1191,"Le Souffle de la Sultane [Annexe]",0,"Le Souffle de la Sultane [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeau Souffle de la Sultane [Annexe]</Case><Case(2)>du Souffle de la Sultane [Annexe]</Case></Switch>",0
1192,"Salut de Raubahn [Annexe]",0,"Salut de Raubahn [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeau Salut de Raubahn [Annexe]</Case><Case(2)>du Salut de Raubahn [Annexe]</Case></Switch>",0
1193,"La Coupe est [Annexe]",0,"La Coupe est [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà La Coupe est [Annexe]</Case><Case(2)>de La Coupe est [Annexe]</Case></Switch>",0
1194,"La Coupe nord [Annexe]",0,"La Coupe nord [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà La Coupe nord [Annexe]</Case><Case(2)>de La Coupe nord [Annexe]</Case></Switch>",0
1195,"La Coupe sud-est [Annexe]",0,"La Coupe sud-est [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà La Coupe sud-est [Annexe]</Case><Case(2)>de La Coupe sud-est [Annexe]</Case></Switch>",0
1196,"La Coupe sud [Annexe]",0,"La Coupe sud [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà La Coupe sud [Annexe]</Case><Case(2)>de La Coupe sud [Annexe]</Case></Switch>",0
1197,"La Coupe sud-ouest [Annexe]",0,"La Coupe sud-ouest [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà La Coupe sud-ouest [Annexe]</Case><Case(2)>de La Coupe sud-ouest [Annexe]</Case></Switch>",0
1198,"Place de la bourse [Annexe]",0,"Place de la bourse [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeà la place de la bourse [Annexe]</Case><Case(2)>de la place de la bourse [Annexe]</Case></Switch>",0
1199,"Quai de Brumée [Annexe]",0,"Quai de Brumée [Annexe]",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Annexeau quai de Brumée [Annexe]</Case><Case(2)>du quai de Brumée [Annexe]</Case></Switch>",0
1200,"Place du Frimas",0,"Place du Frimas",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>la place du Frimas</Case><Case(2)>à la place du Frimas</Case><Case(3)>de la place du Frimas</Case></Switch>",0
1201,"Aqueduc de l'Amirale",0,"Aqueduc de l'Amirale",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>l'aqueduc de l'Amirale</Case><Case(2)>à l'aqueduc de l'Amirale</Case><Case(3)>de l'aqueduc de l'Amirale</Case></Switch>",0
1202,"Bazar du littoral",0,"Bazar du littoral",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>le bazar du littoral</Case><Case(2)>au bazar du littoral</Case><Case(3)>du bazar du littoral</Case></Switch>",0
1203,"L'Azuréenne",0,"L'Azuréenne",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>L'Azuréenne</Case><Case(2)>à L'Azuréenne</Case><Case(3)>de L'Azuréenne</Case></Switch>",0
1204,"Brumée nord-ouest",0,"Brumée nord-ouest",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Brumée nord-ouest</Case><Case(2)>à Brumée nord-ouest</Case><Case(3)>de Brumée nord-ouest</Case></Switch>",0
1205,"Brumée nord-est",0,"Brumée nord-est",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Brumée nord-est</Case><Case(2)>à Brumée nord-est</Case><Case(3)>de Brumée nord-est</Case></Switch>",0
1206,"Bazar du littoral",0,"Bazar du littoral",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>le bazar du littoral</Case><Case(2)>au bazar du littoral</Case><Case(3)>du bazar du littoral</Case></Switch>",0
1207,"Brumée sud-est",0,"Brumée sud-est",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Brumée sud-est</Case><Case(2)>à Brumée sud-est</Case><Case(3)>de Brumée sud-est</Case></Switch>",0
1208,"Place de la Bourse",0,"Place de la Bourse",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>la place de la Bourse</Case><Case(2)>à la place de la Bourse</Case><Case(3)>de la place de la Bourse</Case></Switch>",0
1209,"Le Gisement intarissable",0,"Le Gisement intarissable",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Le Gisement intarissable</Case><Case(2)>au Gisement intarissable</Case><Case(3)>du Gisement intarissable</Case></Switch>",0
1210,"Pleincœur ",0,"Pleincœur ",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Pleincœur</Case><Case(2)>à Pleincœur</Case><Case(3)>de Pleincœur</Case></Switch>",0
1211,"Le Souffle de la Sultane",0,"Le Souffle de la Sultane",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Le Souffle de la Sultane</Case><Case(2)>au Souffle de la Sultane</Case><Case(3)>du Souffle de la Sultane</Case></Switch>",0
1212,"Salut de Raubahn",0,"Salut de Raubahn",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>le Salut de Raubahn</Case><Case(2)>au Salut de Raubahn</Case><Case(3)>du Salut de Raubahn</Case></Switch>",0
1213,"Place de la Bourse",0,"Place de la bourse",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>la place de la bourse</Case><Case(2)>à la place de la bourse</Case><Case(3)>de la place de la bourse</Case></Switch>",0
1214,"La Coupe nord-est",0,"La Coupe nord-est",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>La Coupe nord-est</Case><Case(2)>à La Coupe nord-est</Case><Case(3)>de La Coupe nord-est</Case></Switch>",0
1215,"La Coupe ouest",0,"La Coupe ouest",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>La Coupe ouest</Case><Case(2)>à La Coupe ouest</Case><Case(3)>de La Coupe ouest</Case></Switch>",0
1216,"La Coupe est",0,"La Coupe est",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>La Coupe est</Case><Case(2)>à La Coupe est</Case><Case(3)>de La Coupe est</Case></Switch>",0
1217,"Comptoirs de la Canopée",0,"Comptoirs de la Canopée",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>les comptoirs de la Canopée</Case><Case(2)>aux comptoirs de la Canopée</Case><Case(3)>des comptoirs de la Canopée</Case></Switch>",0
1218,"Fierté de Senna",0,"Fierté de Senna",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>la Fierté de Senna</Case><Case(2)>à la Fierté de Senna</Case><Case(3)>de la Fierté de Senna</Case></Switch>",0
1219,"Dolmen du Gardien",0,"Dolmen du Gardien",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>le dolmen du Gardien</Case><Case(2)>au dolmen du Gardien</Case><Case(3)>du dolmen du Gardien</Case></Switch>",0
1220,"Comptoirs de la Bouquetière",0,"Comptoirs de la Bouquetière",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>les comptoirs de la Bouquetière</Case><Case(2)>aux comptoirs de la Bouquetière</Case><Case(3)>des comptoirs de la Bouquetière</Case></Switch>",0
1221,"Yainu-Par",0,"Yainu-Par",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Yainu-Par</Case><Case(2)>à Yainu-Par</Case><Case(3)>de Yainu-Par</Case></Switch>",0
1222,"Appontement de l'Améthyste",0,"Appontement de l'Améthyste",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>l'appontement de l'Améthyste</Case><Case(2)>à l'appontement de l'Améthyste</Case><Case(3)>de l'appontement de l'Améthyste</Case></Switch>",0
1223,"Lavandière nord-ouest",0,"Lavandière nord-ouest",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Lavandière nord-ouest</Case><Case(2)>à Lavandière nord-ouest</Case><Case(3)>de Lavandière nord-ouest</Case></Switch>",0
1224,"Lavandière sud-est",0,"Lavandière sud-est",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Lavandière sud-est</Case><Case(2)>à Lavandière sud-est</Case><Case(3)>de Lavandière sud-est</Case></Switch>",0
1225,"Lavandière sud-ouest",0,"Lavandière sud-ouest",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>Lavandière sud-ouest</Case><Case(2)>à Lavandière sud-ouest</Case><Case(3)>de Lavandière sud-ouest</Case></Switch>",0
1226,"Comptoirs de la Canopée",0,"Comptoirs de la Canopée",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>les comptoirs de la Canopée</Case><Case(2)>aux comptoirs de la Canopée</Case><Case(3)>des comptoirs de la Canopée</Case></Switch>",0
1227,"Atelier de compagnie - Brumée",0,"Atelier de compagnie - Brumée",0,0,1,0,0,"",0
1228,"Atelier de compagnie - La Coupe",0,"Atelier de compagnie - La Coupe",0,0,1,0,0,"",0
1229,"Atelier de compagnie - Lavandière",0,"Atelier de compagnie - Lavandière",0,0,1,0,0,"",0
1230,"Éthérite",0,"Éthérite",0,0,1,0,0,"",0
1231,"Éthérite urbaine",0,"Éthérite urbaine",0,0,1,0,0,"",0
1232,"Échoppe",0,"Échoppe",0,0,1,0,0,"",0
1233,"Réparations",0,"Réparations",0,0,1,0,0,"",0
1234,"Courrier mog",0,"Courrier mog",0,0,1,0,0,"",0
1235,"Sonnette",0,"Sonnette",0,0,1,0,0,"",0
1236,"Comptoir de gestion des servants",0,"Comptoir de gestion des servants",0,0,1,0,0,"",0
1237,"Responsable des linkshells",0,"Responsable des linkshells",0,0,1,0,0,"",0
1238,"Coffre de compagnie",0,"Coffre de compagnie",0,0,1,0,0,"",0
1239,"Sonnette (auberge)",0,"Sonnette (auberge)",0,0,1,0,0,"",0
1240,"Lit (auberge)",0,"Lit (auberge)",0,0,1,0,0,"",0
1241,"Pupitre de livre de cor<SoftHyphen/>res<SoftHyphen/>pon<SoftHyphen/>dance",0,"Pupitre de livre de cor<SoftHyphen/>res<SoftHyphen/>pon<SoftHyphen/>dance",0,0,1,0,0,"",0
1242,"Éthérite miniature",0,"Éthérite miniature",0,0,1,0,0,"",0
1243,"Donjon",0,"Donjon",0,0,1,0,0,"",0
1244,"Embarcadère",0,"Embarcadère",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>l'embarcadère</Case><Case(2)>à l'embarcadère</Case><Case(3)>de l'embarcadère</Case></Switch>",0
1245,"Embarcadère",0,"Embarcadère",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>l'embarcadère</Case><Case(2)>à l'embarcadère</Case><Case(3)>de l'embarcadère</Case></Switch>",0
1246,"Embarcadère",0,"Embarcadère",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>l'embarcadère</Case><Case(2)>à l'embarcadère</Case><Case(3)>de l'embarcadère</Case></Switch>",0
1247,"Colonie/Hameau",0,"Colonie/Hameau",0,0,1,0,0,"",0
1248,"Auberge",0,"Auberge",0,0,1,0,0,"",0
1249,"Guilde des aventuriers",0,"Guilde des aventuriers",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>la guilde des aventuriers</Case><Case(2)>à la guilde des aventuriers</Case><Case(3)>de la guilde des aventuriers</Case></Switch>",0
1250,"Niveau supérieur",0,"Niveau supérieur",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>le niveau supérieur</Case><Case(2)>au niveau supérieur</Case><Case(3)>du niveau supérieur</Case></Switch>",0
1251,"Niveau inférieur",0,"Niveau inférieur",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>le niveau inférieur</Case><Case(2)>au niveau inférieur</Case><Case(3)>du niveau inférieur</Case></Switch>",0
1252,"Zone adjacente",0,"Zone adjacente",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>la zone adjacente</Case><Case(2)>à la zone adjacente</Case><Case(3)>de la zone adjacente</Case></Switch>",0
1253,"Bastion amalj'aa",0,"Bastion amalj'aa",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>le bastion amalj'aa</Case><Case(2)>au bastion amalj'aa</Case><Case(3)>du bastion amalj'aa</Case></Switch>",0
1254,"Bastion sylphe",0,"Bastion sylphe",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>le bastion sylphe</Case><Case(2)>au bastion sylphe</Case><Case(3)>du bastion sylphe</Case></Switch>",0
1255,"Bastion ixal",0,"Bastion ixal",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>le bastion ixal</Case><Case(2)>au bastion ixal</Case><Case(3)>du bastion ixal</Case></Switch>",0
1256,"Bastion sahuagin",0,"Bastion sahuagin",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>le bastion sahuagin</Case><Case(2)>au bastion sahuagin</Case><Case(3)>du bastion sahuagin</Case></Switch>",0
1257,"Bastion kobold",0,"Bastion kobold",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>le bastion kobold</Case><Case(2)>au bastion kobold</Case><Case(3)>du bastion kobold</Case></Switch>",0
1258,"Guilde des gladiateurs",0,"Guilde des gladiateurs",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>la guilde des gladiateurs</Case><Case(2)>à la guilde des gladiateurs</Case><Case(3)>de la guilde des gladiateurs</Case></Switch>",0
1259,"Guilde des pugilistes",0,"Guilde des pugilistes",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>la guilde des pugilistes</Case><Case(2)>à la guilde des pugilistes</Case><Case(3)>de la guilde des pugilistes</Case></Switch>",0
1260,"Guilde des maraudeurs",0,"Guilde des maraudeurs",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>la guilde des maraudeurs</Case><Case(2)>à la guilde des maraudeurs</Case><Case(3)>de la guilde des maraudeurs</Case></Switch>",0
1261,"Guilde des maîtres d'hast",0,"Guilde des maîtres d'hast",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>la guilde des maîtres d'hast</Case><Case(2)>à la guilde des maîtres d'hast</Case><Case(3)>de la guilde des maîtres d'hast</Case></Switch>",0
