key,0,1,2,3,4,5,6,7,8,9
458,"Waffenerkennungskammer",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Waffenerkennungskammer</Case><Case(2)>in der Waffenerkennungskammer</Case><Case(3)>die Waffenerkennungskammer</Case></Switch>",0
459,"Das Tosende Auge",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Tosenden Auge</Case><Case(2)>im Tosenden Auge</Case><Case(3)>das Tosende Auge</Case></Switch>",0
460,"Landeplatz Moraby-Trockendocks",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Landeplatz Moraby-Trockendocks</Case><Case(2)>am Landeplatz Moraby-Trockendocks</Case></Switch>",0
461,"Fähranleger - Phantominseln",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Fähranleger der Phantominseln</Case><Case(2)>am Fähranleger der Phantominseln</Case></Switch>",0
462,"Rhotano-See",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Rhotano-See</Case><Case(2)>an der Rhotano-See</Case></Switch>",0
463,"Die <Emphasis>Ragnarök</Emphasis>",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur <Emphasis>Ragnarök</Emphasis></Case><Case(2)>auf der <Emphasis>Ragnarök</Emphasis></Case><Case(3)>die <Emphasis>Ragnarök</Emphasis></Case></Switch>",0
464,"Obere ätheroakustische Grabung",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur oberen ätheroakustischen Grabung</Case><Case(2)>in der oberen ätheroakustischen Grabung</Case></Switch>",0
465,"Untere ätheroakustische Grabung",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur unteren ätheroakustischen Grabung</Case><Case(2)>in der unteren ätheroakustischen Grabung</Case></Switch>",0
466,"Die <Emphasis>Ragnarök</Emphasis>",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur <Emphasis>Ragnarök</Emphasis></Case><Case(2)>auf der <Emphasis>Ragnarök</Emphasis></Case><Case(3)>die Ragnarök</Case></Switch>",0
467,"Antriebszylinder der <Emphasis>Ragnarök</Emphasis>",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Antriebszylinder der <Emphasis>Ragnarök</Emphasis></Case><Case(2)>beim Antriebszylinder der <Emphasis>Ragnarök</Emphasis></Case></Switch>",0
468,"Kernsektor der <Emphasis>Ragnarök</Emphasis>",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>in den Kernsektor der <Emphasis>Ragnarök</Emphasis></Case><Case(2)>im Kernsektor der <Emphasis>Ragnarök</Emphasis></Case><Case(3)>der Kernsektor der <Emphasis>Ragnarök</Emphasis></Case></Switch>",0
469,"Kommandobrücke der <Emphasis>Ragnarök</Emphasis>",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Kommandobrücke der <Emphasis>Ragnarök</Emphasis></Case><Case(2)>auf der Kommandobrücke der <Emphasis>Ragnarök</Emphasis></Case><Case(3)>die Kommandobrücke der <Emphasis>Ragnarök</Emphasis></Case></Switch>",0
470,"Labyrinthführer (zum Minotauren-Malm)",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Labyrinthführer</Case><Case(2)>beim Labyrinthführer</Case></Switch>",0
471,"Labyrinthführer (nach Nalds Besinnung)",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Labyrinthführer</Case><Case(2)>beim Labyrinthführer</Case></Switch>",0
472,"Sonnenwind",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Sonnenwind</Case><Case(2)>im Sonnenwind</Case><Case(3)>der Sonnenwind</Case></Switch>",0
473,"Torwache",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Torwache</Case><Case(2)>bei der Torwache</Case></Switch>",0
474,"Ausbildungsplatz",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Ausbildungsplatz</Case><Case(2)>beim Ausbildungsplatz</Case><Case(3)>der Ausbildungsplatz</Case></Switch>",0
475,"Spiegelsee-Pier",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Spiegelsee-Pier</Case><Case(2)>am Spiegelsee-Pier</Case><Case(3)>das Spiegelsee-Pier</Case></Switch>",0
476,"Lavendelbeet-Pier",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Lavendelbeet-Pier</Case><Case(2)>beim Lavendelbeet-Pier</Case><Case(3)>das Lavendelbeet-Pier</Case></Switch>",0
477,"Porta Decumana",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Porta Decumana</Case><Case(2)>an der Porta Decumana</Case><Case(3)>die Porta Decumana</Case></Switch>",0
478,"Labyrinth der Alten",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Labyrinth der Alten</Case><Case(2)>im Labyrinth der Alten</Case><Case(3)>das Labyrinth der Alten</Case></Switch>",0
479,"Erste Ebene",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Ersten Ebene</Case><Case(2)>auf der Ersten Ebene</Case><Case(3)>die Erste Ebene</Case></Switch>",0
480,"Zweite Ebene",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Zweiten Ebene</Case><Case(2)>auf der Zweiten Ebene</Case><Case(3)>die Zweite Ebene</Case></Switch>",0
481,"Sonnenstein",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Sonnenstein</Case><Case(2)>im Sonnenstein</Case><Case(3)>der Sonnenstein</Case></Switch>",0
482,"Ring der Asche",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Ring der Asche</Case><Case(2)>im Ring der Asche</Case><Case(3)>der Ring der Asche</Case></Switch>",0
483,"Kupferglocken-Mine (schwer)",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Kupferglocken-Mine</Case><Case(2)>in der Kupferglocken-Mine</Case><Case(3)>der Zugang zur Kupferglockenmine</Case></Switch>",0
484,"Haukke-Herrenhaus (schwer)",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Haukke-Herrenhaus</Case><Case(2)>im Haukke-Herrenhaus</Case><Case(3)>das Haukke-Herrenhaus</Case></Switch>",0
485,"Untere Ebene I",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Unteren Ebene I</Case><Case(2)>auf der Unteren Ebene I</Case><Case(3)>die Untere Ebene I</Case></Switch>",0
486,"Untere Ebene II",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Unteren Ebene II</Case><Case(2)>auf der Unteren Ebene II</Case><Case(3)>die Untere Ebene II</Case></Switch>",0
487,"Untere Ebene III",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Unteren Ebene III</Case><Case(2)>auf der Unteren Ebene III</Case><Case(3)>die Untere Ebene III</Case></Switch>",0
488,"Mittlere Ebene I",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Mittleren Ebene I</Case><Case(2)>auf der Mittleren Ebene I</Case><Case(3)>die Mittlere Ebene I</Case></Switch>",0
489,"Mittlere Ebene II",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Mittleren Ebene II</Case><Case(2)>auf der Mittleren Ebene II</Case><Case(3)>die Mittlere Ebene II</Case></Switch>",0
490,"Mittlere Ebene III",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Mittleren Ebene III</Case><Case(2)>auf der Mittleren Ebene III</Case><Case(3)>die Mittlere Ebene III</Case></Switch>",0
491,"Obere Ebene",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Oberen Ebene</Case><Case(2)>auf der Oberen Ebene</Case><Case(3)>die Obere Ebene</Case></Switch>",0
492,"山スポット25",0,"",0,0,1,0,0,"",0
493,"Syrcus-Turm",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Syrcus-Turm</Case><Case(2)>im Syrcus-Turm</Case><Case(3)>der Syrcus-Turm</Case></Switch>",0
494,"Sastasha-Höhle (schwer)",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Sastasha-Höhle</Case><Case(2)>in der Sastasha-Höhle</Case><Case(3)>die Sastasha-Höhle</Case></Switch>",0
495,"Palast des Wanderers (schwer)",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Palast des Wanderers</Case><Case(2)>im Palast des Wanderers</Case><Case(3)>der Palast des Wanderers</Case></Switch>",0
496,"Robbenholm",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach Robbenholm</Case><Case(2)>auf Robbenholm</Case><Case(3)>Robbenholm</Case></Switch>",0
497,"Abalathia",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach Abalathia</Case><Case(2)>in Abalathia</Case></Switch>",0
498,"Dravania",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach Dravania</Case><Case(2)>in Dravania</Case></Switch>",0
499,"Pharos Sirius (schwer)",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Pharos Sirius</Case><Case(2)>am Pharos Sirius</Case></Switch>",0
500,"Limsa Lominsa",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach Limsa Lominsa</Case><Case(2)>in Limsa Lominsa</Case></Switch>",0
501,"",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>ins untere La Noscea </Case><Case(2)>im unteren La Noscea</Case></Switch>",0
502,"La Noscea",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach La Noscea</Case><Case(2)>in La Noscea</Case></Switch>",0
503,"",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>ins obere La Noscea </Case><Case(2)>im oberen La Noscea</Case></Switch>",0
504,"Ul'dah",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach Ul'dah</Case><Case(2)>in Ul'dah</Case></Switch>",0
505,"Thanalan",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach Thanalan</Case><Case(2)>in Thanalan</Case></Switch>",0
506,"Gridania",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach Gridania</Case><Case(2)>in Gridania</Case></Switch>",0
507,"Finsterwald",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>in den Finsterwald</Case><Case(2)>im Finsterwald</Case></Switch>",0
508,"Coerthas",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach Coerthas</Case><Case(2)>in Coerthas</Case></Switch>",0
509,"Mor Dhona",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach Mor Dhona</Case><Case(2)>in Mor Dhona</Case></Switch>",0
510,"Abalathia",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach Abalathia</Case><Case(2)>in Abalathia</Case></Switch>",0
511,"Dravania",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach Dravania</Case><Case(2)>in Dravania</Case></Switch>",0
512,"Ishgard",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach Ishgard</Case><Case(2)>in Ishgard</Case></Switch>",0
513,"Kugane",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach Kugane</Case><Case(2)>in Kugane</Case></Switch>",0
514,"Gyr Abania",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach Gyr Abania</Case><Case(2)>in Gyr Abania</Case></Switch>",0
515,"Othard",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach Othard</Case><Case(2)>in Othard</Case></Switch>",0
516,"Crystarium",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach Crystarium</Case><Case(2)>in Crystarium</Case><Case(3)>Crystarium</Case></Switch>",0
517,"Eulmore",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach Eulmore</Case><Case(2)>in Eulmore</Case><Case(3)>Eulmore</Case></Switch>",0
518,"Norvrandt",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>nach Norvrandt</Case><Case(2)>in Norvrandt</Case><Case(3)>Norvrandt</Case></Switch>",0
519,"",0,"",0,0,1,0,0,"",0
520,"Pfad der Buße",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Pfad der Buße</Case><Case(2)>auf dem Pfad der Buße</Case></Switch>",0
521,"Pfad der Vergebung",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Pfad der Vergebung</Case><Case(2)>auf dem Pfad der Vergebung</Case></Switch>",0
522,"Ruhestatt der Narren",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Ruhestatt der Narren</Case><Case(2)>in der Ruhestatt der Narren</Case><Case(3)>die Ruhestatt der Narren</Case></Switch>",0
523,"Ruhestatt der Gepeinigten",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Ruhestatt der Gepeinigten</Case><Case(2)>in der Ruhestatt der Gepeinigten</Case><Case(3)>die Ruhestatt der Gepeinigten</Case></Switch>",0
524,"Verhörkammer",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Verhörkammer</Case><Case(2)>in der Verhörkammer</Case><Case(3)>die Verhörkammer</Case></Switch>",0
525,"Hinrichtungskammer",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Hinrichtungskammer</Case><Case(2)>in der Hinrichtungskammer</Case><Case(3)>die Hinrichtungskammer</Case></Switch>",0
526,"Pfad der Erlösung",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Pfad der Erlösung</Case><Case(2)>auf dem Pfad der Erlösung</Case></Switch>",0
527,"Beichtkammer",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Beichtkammer</Case><Case(2)>in der Beichtkammer</Case><Case(3)>die Beichtkammer</Case></Switch>",0
528,"Ausgang",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Ausgang</Case><Case(2)>am Ausgang</Case><Case(3)>der Ausgang</Case></Switch>",0
529,"Sir Auchefornes Zelle",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zu Sir Auchefornes Zelle</Case><Case(2)>an Sir Auchefornes Zelle</Case><Case(3)>Sir Auchefornes Zelle</Case></Switch>",0
530,"Zelle von Bergand dem Tollpatsch",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Zelle von Bergand dem Tollpatsch</Case><Case(2)>an der Zelle von Bergand dem Tollpatsch</Case></Switch>",0
531,"Zelle von Strauchritter Tatabi",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Zelle von Strauchritter Tatabi</Case><Case(2)>an der Zelle von Strauchritter Tatabi</Case><Case(3)>die Zelle von Strauchritter Tatabi</Case></Switch>",0
532,"Zelle von Joukil Halbmoor",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Zelle von Joukil Halbmoor</Case><Case(2)>an der Zelle von Joukil Halbmoor</Case><Case(3)>die Zelle von Joukil Halbmoor</Case></Switch>",0
533,"Lady Cliaie d'Arlendres Zelle",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zu Lady Cliaie d'Arlendres Zelle</Case><Case(2)>an Lady Cliaie d'Arlendres Zelle</Case><Case(3)>Lady Cliaie d'Arlendres Zelle</Case></Switch>",0
534,"Ausgang",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Ausgang</Case><Case(2)>am Ausgang</Case><Case(3)>der Ausgang</Case></Switch>",0
535,"Grünholz-Altar",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Grünholz-Altar</Case><Case(2)>am Grünholz-Altar</Case><Case(3)>der Zugang zum Grünholzaltar</Case></Switch>",0
536,"Namenlose Gruft",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Namenlosen Gruft</Case><Case(2)>in der Namenlosen Gruft</Case><Case(3)>die Namenlose Gruft</Case></Switch>",0
537,"Großkönig Galvanths Gruft",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zu Großkönig Galvanths Gruft</Case><Case(2)>in Großkönig Galvanths Gruft</Case><Case(3)>Großkönig Galvanths Gruft</Case></Switch>",0
538,"Die Ak-Inik-Gruft",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Ak-Inik-Gruft</Case><Case(2)>in der Ak-Inik-Gruft</Case><Case(3)>die Ak-Inik-Gruft</Case></Switch>",0
539,"Derbholz-Altar",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Derbholz-Altar</Case><Case(2)>am Derbholz-Altar</Case><Case(3)>der Zugang zum Derbholz-Altar</Case></Switch>",0
540,"Die Ak-Mena-Gruft",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Ak-Mena-Gruft</Case><Case(2)>in der Ak-Mena-Gruft</Case><Case(3)>die Ak-Mena-Gruft</Case></Switch>",0
541,"Wurmholz-Altar",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Wurmholz-Altar</Case><Case(2)>am Wurmholz-Altar</Case><Case(3)>der Zugang zum Wurmholz-Altar</Case></Switch>",0
542,"Steinbrücke",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Steinbrücke</Case><Case(2)>an der Steinbrücke</Case></Switch>",0
543,"Ewige Ruhe",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Ewigen Ruhe</Case><Case(2)>in der Ewigen Ruhe</Case><Case(3)>der Zugang zur Ewigen Ruhe</Case></Switch>",0
544,"Bestattungskammer",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Bestattungskammer</Case><Case(2)>in der Bestattungskammer</Case><Case(3)>die Bestattungskammer</Case></Switch>",0
545,"Miounnes Hexenstübchen",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>in Miounnes Hexenstübchen</Case><Case(2)>in Miounnes Hexenstübchen</Case></Switch>",0
546,"Aben<SoftHyphen/>teurer<SoftHyphen/>gilde",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>in die Aben<SoftHyphen/>teurer<SoftHyphen/>gilde</Case><Case(2)>in der Aben<SoftHyphen/>teurer<SoftHyphen/>gilde</Case></Switch>",0
547,"Miounnes Hexenstübchen 
(Aben<SoftHyphen/>teurer<SoftHyphen/>gilde)",0,"",0,0,1,0,0,"",0
548,"Der Traumbaum",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Traumbaum</Case><Case(2)>im Traumbaum</Case></Switch>",0
549,"Luftschiff-Landeplatz (Gridania)",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Luftschiff-Landeplatz in Gridania</Case><Case(2)>am Luftschiff-Landeplatz in Gridania</Case></Switch>",0
550,"Mistalles Brücken",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zu Mistalles Brücken</Case><Case(2)>an Mistalles Brücken</Case></Switch>",0
551,"Der Knoten",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Knoten</Case><Case(2)>am Knoten</Case></Switch>",0
552,"Blaudachs-Pforte",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Blaudachs-Pforte</Case><Case(2)>an der Blaudachs-Pforte</Case></Switch>",0
553,"Atrium der Immergrünen Eichen",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Atrium der Immergrünen Eichen</Case><Case(2)>am Atrium der Immergrünen Eichen</Case></Switch>",0
554,"Zimmerergilde",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Zimmerergilde</Case><Case(2)>in der Zimmerergilde</Case></Switch>",0
555,"Atrium der Immergrünen Eichen 
(Zimmerergilde)",0,"",0,0,1,0,0,"",0
556,"Figagas Wasserrad",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zu Figagas Wasserrad</Case><Case(2)>an Figagas Wasserrad</Case></Switch>",0
557,"Spielplatz Eichelmatz",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Spielplatz Eichelmatz</Case><Case(2)>am Spielplatz Eichelmatz</Case></Switch>",0
558,"Berlends Brücken",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zu Berlends Brücken</Case><Case(2)>an Berlends Brücken</Case></Switch>",0
559,"Weißwolf-Pforte",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Weißwolf-Pforte</Case><Case(2)>an der Weißwolf-Pforte</Case></Switch>",0
560,"Rotmarder-Pforte",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Rotmarder-Pforte</Case><Case(2)>an der Rotmarder-Pforte</Case></Switch>",0
561,"Kleine Waldschanze",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Kleinen Waldschanze</Case><Case(2)>an der Kleinen Waldschanze</Case></Switch>",0
562,"Wald<SoftHyphen/>läufer<SoftHyphen/>gilde",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Wald<SoftHyphen/>läufer<SoftHyphen/>gilde</Case><Case(2)>in der Wald<SoftHyphen/>läufer<SoftHyphen/>gilde</Case></Switch>",0
563,"Kleine Waldschanze 
(Wald<SoftHyphen/>läufer<SoftHyphen/>gilde)",0,"",0,0,1,0,0,"",0
564,"Ebenholzpassage",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Ebenholzpassage</Case><Case(2)>in der Ebenholzpassage</Case></Switch>",0
565,"Palisandermarkt",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Palisandermarkt</Case><Case(2)>am Palisandermarkt</Case></Switch>",0
566,"Schattenlaube",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Schattenlaube</Case><Case(2)>an der Schattenlaube</Case></Switch>",0
567,"Atelier Fen-Yll",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Atelier Fen-Yll</Case><Case(2)>im Atelier Fen-Yll</Case></Switch>",0
568,"Gerbergilde",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Gerbergilde</Case><Case(2)>in der Gerbergilde</Case></Switch>",0
569,"Fen-Yll Lederwaren",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zu Fen-Yll Lederwaren</Case><Case(2)>bei Fen-Yll Lederwaren</Case></Switch>",0
570,"Große Waldschanze ",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Großen Waldschanze</Case><Case(2)>an der Großen Waldschanze</Case></Switch>",0
571,"Pikeniergilde",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Pikeniergilde</Case><Case(2)>in der Pikeniergilde</Case></Switch>",0
572,"Große Waldschanze 
(Pikeniergilde)",0,"",0,0,1,0,0,"",0
573,"Das Zentaurenauge",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Zentaurenauge</Case><Case(2)>im Zentaurenauge</Case></Switch>",0
574,"Schwarzeber-Pforte",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Schwarzeber-Pforte</Case><Case(2)>an der Schwarzeber-Pforte</Case></Switch>",0
575,"Apkallu-Fälle",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zu den Apkallu-Fällen</Case><Case(2)>an den Apkallu-Fällen</Case></Switch>",0
576,"Grotte der Versunkenen Gedanken",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>in die Grotte der Versunkenen Gedanken</Case><Case(2)>in der Grotte der Versunkenen Gedanken</Case></Switch>",0
577,"Druidengilde",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Druidengilde</Case><Case(2)>in der Druidengilde</Case></Switch>",0
578,"Grotte der Versunkenen Gedanken 
(Druidengilde)",0,"",0,0,1,0,0,"",0
579,"Nophicas Altar",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zu Nophicas Altar</Case><Case(2)>an Nophicas Altar</Case></Switch>",0
580,"Mih Khettos Amphitheater",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>in Mih Khettos Amphitheater</Case><Case(2)>in Mih Khettos Amphitheater</Case></Switch>",0
581,"Ährenkranzkolonie",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Ährenkranzkolonie</Case><Case(2)>in der Ährenkranzkolonie</Case></Switch>",0
582,"Gärtnergilde",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Gärtnergilde</Case><Case(2)>in der Gärtnergilde</Case></Switch>",0
583,"Ährenkranzkolonie 
(Gärtnergilde)",0,"",0,0,1,0,0,"",0
584,"Der Trällernde Müller",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Trällernden Müller</Case><Case(2)>beim Trällernden Müller</Case></Switch>",0
585,"Schwarztee-Bach",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Schwarztee-Bach</Case><Case(2)>am Schwarztee-Bach</Case></Switch>",0
586,"Säuselschlucht",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zur Säuselschlucht</Case><Case(2)>in der Säuselschlucht</Case></Switch>",0
587,"Jadeweiher",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Jadeweiher</Case><Case(2)>am Jadeweiher</Case></Switch>",0
588,"Lustgarten",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Lustgarten</Case><Case(2)>am Lustgarten</Case></Switch>",0
589,"Mun-Tuy-Braukeller",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zu den Mun-Tuy-Braukellern</Case><Case(2)>bei den Mun-Tuy-Braukellern</Case><Case(3)>die Mun-Tuy-Braukeller</Case></Switch>",0
590,"Ätherytenplatz",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Ätherytenplatz</Case><Case(2)>am Ätherytenplatz</Case></Switch>",0
591,"Abaton der Bruderschaft",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Abaton der Bruderschaft</Case><Case(2)>im Abaton der Bruderschaft</Case></Switch>",0
592,"Süßholz-Steg 
Fähre zum Ostwald",0,"",0,0,1,0,0,"",0
593,"Chocobo-Ställe",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zu den Chocobo-Ställen</Case><Case(2)>in den Chocobo-Ställen</Case></Switch>",0
594,"Atelier Fen-Yll 
(Gerbergilde)",0,"",0,0,1,0,0,"",0
595,"Süßholz-Steg",0,"",0,0,1,0,0,"<Switch(IntegerParameter(1))><Case(1)>zum Süßholz-Steg</Case><Case(2)>am Süßholz-Steg</Case></Switch>",0
596,"Hier geht es nicht weiter.",0,"",0,0,1,0,0,"",0
