key,0,1,2,3,4,5,6,7,8,9,10,11
153,20,0,0,0,0,"/search","/sea","/recherche, /rech, /search, /sea
Utilisation<Indent/>: /recherche [conditions]
Effectuer une recherche de personnages selon des conditions déterminées.
>> Conditions<Indent/>:
(Plusieurs peuvent être spécifiées sans ordre particulier. Les noms de lieux contenant une espace doivent être encadrés par des guillemets)
- Nom de personnage<Indent/>:
nom (name) [nom]                Spécifie le prénom.
nomfamille (familyname) [nom]    Spécifie le nom de famille.
- État en ligne<Indent/>:
chef (chef d'équipe), absent (absent(e)), occupé (occupé(e)), mission (en mission), scène (regarde une scène cinématique), chéq (cherche une équipe), sertmat (propose le sertissage de matérias), novice (joueur novice), mentor (mentor), mentorcombat (mentor pour le combat), mentorartisanatrécolte (mentor pour l'artisanat et la récolte), mentorjcj (mentor pour le JcJ), jeuderôle (en train de jouer un rôle), rappelé (joueur rappelé).
- Classes/jobs<Indent/>:
GLA (gladiateur), PGL (pugiliste), MRD (maraudeur), HAS (maître d'hast), ARC (archer), ELM (élé<SoftHyphen/>men<SoftHyphen/>ta<SoftHyphen/>lis<SoftHyphen/>te), OCC (occultiste), ACN (arcaniste), SUR (surineur), MEN (menuisier), FRG (forgeron), ARM (armurier), ORF (orfèvre), TAN (tanneur), COU (couturier), ALC (alchimiste), CUI (cuisinier), MIN (mineur), BTN (botaniste), PEC (pêcheur), PLD (paladin), MOI (moine), GUE (guerrier), DRG (chevalier dragon), BRD (barde), MBL (mage blanc), MNO (mage noir), INV (invocateur), ERU (érudit), NIN (ninja), CHN (chevalier noir), MCH (machiniste), AST (astromancien), SAM (samouraï), MRG (mage rouge), MBU (mage bleu), PSB (Pistosabreur), DNS (Danseur).
* Si aucun nom de classe ou de job n'est spécifié, la recherche les couvre tous.
- Niveaux<Indent/>:
Il est possible de spécifier un niveau avec le nombre correspondant, ou une fourchette de niveaux avec deux nombres séparés par le signe ""-"".
* Si aucun nombre n'est spécifié, la recherche couvre tous les niveaux.
- Grandes compagnies<Indent/>:
maelstrom (Maelstrom), vipères (Ordre des Deux Vipères), immortels (Immortels).
- Lieux<Indent/>:
monde (Monde entier), limsa (Limsa Lominsa), gridania (Gridania), uldah (Ul'dah), ishgard (Ishgard), kugane (Kugane), cristarium (Cristarium), eulmore (Eulmore), noscea (La Noscea), sombrelinceul (Sombrelinceul), thanalan (Thanalan), coerthas (Coerthas), mordhona (Mor Dhona), abalathia (Abalathia), dravania (Dravania), gyrabania (Gyr Abania), othard (Othard), norvrandt (Norvrandt).
* Si aucun nom de lieu n'est spécifié, la recherche couvre le monde entier.
- Langues<Indent/>:
japonais (ja), anglais (en), allemand (de), français (fr).
* Si aucune langue n'est spécifiée, la recherche se fait pour celle utilisée ac<SoftHyphen/>tu<SoftHyphen/>el<SoftHyphen/>le<SoftHyphen/>ment.
* Si aucune condition n'est spécifiée, la recherche s'effectue selon celles définies par défaut dans le menu Recherche.
>> Exemple<Indent/>:
/recherche GLA 20-30 noscea
Recherche tous les gladiateurs de niveaux 20 à 30 en Noscea.","/recherche","/rech",0,0
154,1,0,0,0,0,"/map","","/carte, /map
Affiche la carte de la zone où se trouve votre personnage.","/carte","",104,0
155,1,0,0,0,0,"/teleport","","/téléportation, /télép, /teleport
Ouvre le menu Téléportation.","/téléportation","/télép",0,0
156,3,1,2,0,0,"/marking","/mk","/marquer, /signe, /marking, /mk
Utilisation<Indent/>: /marquer [type]  [argument de ciblage]
Permet de placer un signe sur la cible spécifiée ou le personnage ciblé si aucun argument n'est saisi.
>> Signes<Indent/>:
""attaque1"" jusqu'à ""attaque5"" (attack1 à 5)
""entrave1"" jusqu'à ""entrave3"" (bind1 à 3) 
""interdit1"" jusqu'à ""interdit2"" (ignore1 à 2)
* 1 est le numéro par défaut si aucun chiffre n'est spécifié.
cercle (circle)<Indent/>: signe en forme de cercle
croix (cross ou plus)<Indent/>: signe en forme de croix
carré (square)<Indent/>: signe en forme de carré
triangle<Indent/>: signe en forme de triangle
désactivé (off)<Indent/>: retirer le signe
* Si aucune sous-commande n'est saisie, ouvre ou ferme le menu des signes.
>> Exemples<Indent/>:
/marquer interdit2 <t>
  La cible reçoit le signe ""2e cible interdite"".
/marquer entrave1
  Le personnage ou ennemi ciblé reçoit le signe ""1re cible à entraver"".
Une fois marquées, les cibles peuvent être désignées par les arguments <stop1>, <ignore1>, etc.","/marquer","/signe",32,0
157,1,0,0,0,0,"/actionlist","/alist","/actionstraits, /actionlist, /alist
Ouvre le menu Actions et traits.","/actionstraits","",32,0
158,1,0,0,0,0,"/timers","","/calendrier, /timers
Ouvre le menu Calendrier.","/calendrier","",32,0
159,1,0,0,0,0,"/recommended","","/re<SoftHyphen/>com<SoftHyphen/>man<SoftHyphen/>da<SoftHyphen/>tions, /recom, /recommended
Ouvre le menu Recommandations.","/re<SoftHyphen/>com<SoftHyphen/>man<SoftHyphen/>da<SoftHyphen/>tions","/recom",32,0
160,2,1,0,0,0,"/inventory","/bag","/inventaire, /sac, /inventory
Ouvre l'inventaire.","/inventaire","/sac",32,0
161,3,1,2,0,0,"/freecompanycmd","/fccmd","/cmdcl, /freecompanycmd, /fccmd
Ouvre le menu de compagnie libre.","/cmdcl","",0,0
162,4,2,0,2,0,"/linkshellcmd","/lcmd","/lscom, /linkshellcmd, /lcmd
Affiche le menu de linkshell.","/lscom","",128,0
163,1,0,0,0,0,"/return","","/rapatriement, /rapat, /return
Permet de se rapatrier au point de retour.","/rapatriement","/rapat",32,0
164,1,0,0,0,0,"/emotelist","/elist","/emotes, /emotelist, /elist
Ouvre le menu des emotes.","/emotes","",33,0
165,1,0,0,0,0,"/activehelp","","/tutoriel, /activehelp
Ouvre le menu du tutoriel.","/tutoriel","",32,0
166,1,0,0,0,0,"/supportdesk","/support","/assistance, /supportdesk
Ouvre le menu Services et aide.","/assistance","",32,0
167,1,0,0,0,0,"/characterconfig","/cconfig","/configperso, /confp, /characterconfig
Ouvre le menu Configuration du personnage.","/configperso","/confp",32,0
168,1,0,0,0,0,"/systemconfig","/sconfig","/configsys, /confs, /systemconfig
Ouvre le menu Configuration du système.","/configsys","/confs",32,0
169,1,0,0,0,0,"/keybind","/keyconfig","/attribtouches, /attribt, /keyconfig
Ouvre le menu Attribution des touches.","/attribtouches","/attribt",32,0
170,1,0,0,0,0,"/macros","","/macro, /macros
Ouvre le menu Macros.","/macro","",32,0
171,2,0,0,0,0,"/hudlayout","","/configath, /hudlayout
Utilisation<Indent/>: /configath [numéro de configuration]
Applique la configuration ATH spécifiée (1 à 4).
Si aucun numéro n'est spécifié, ouvre le menu de configuration ATH.","/configath","",32,0
172,1,0,0,0,0,"/logout","","/déco, /déconnexion, /logout
Lance la procédure de déconnexion.","/déco","/déconnexion",32,0
173,1,0,0,0,0,"/shutdown","","/quitter, /quitterjeu, /shutdown
Se déconnecte et ferme le jeu.","/quitter","/quitterjeu",32,0
174,3,0,0,0,0,"/partysort","/psort","/triéquipe, /triéq, /partysort
Utilisation<Indent/>: /triéquipe [sous-commande] [sous-commande]
Trie la liste des équipiers dans un ordre défini.
>> Sous-commandes<Indent/>:
[numéro d'équipier (2 à 8)]   Intervertit la position des équipiers dont le numéro a été spécifié dans la liste des équipiers.
Si aucun numéro n'est spécifié, la liste est triée dans l'ordre défini dans Configuration personnage > Interface et fenêtres > Liste des équipiers > Paramètres de la liste des équipiers.

>> Exemples<Indent/>:
/triéquipe 2 3
Intervertit la position des équipiers 2 et 3 dans la liste des équipiers.","/triéquipe","/triéq",36,0
175,1,0,0,0,0,"/readycheck","/rcheck","/appelpréparation, /appelprép, /readycheck
Lance un appel de préparation.","/appelpréparation","/appelprép",32,0
176,1,0,0,0,0,"/ready","/rd","/prêt, /ready, /rd
Répond ""oui"" à un appel de préparation.","/prêt","/rd",36,0
177,1,0,0,0,0,"/notready","/nr","/nonprêt, /pasprêt, /notready, /nr
Répond ""non"" à un appel de préparation.","/nonprêt","/pasprêt",36,0
178,3,1,2,0,0,"/waymark","/wmark","/marqausol, /mqas, /waymark
Utilisation<Indent/>: /marqausol [sous-commande] [argument de ciblage]
Place une marque au sol aux pieds de la cible spécifiée.
Si aucun argument n'est spécifié, la marque est placée via une cible au sol.
>> Sous-commandes<Indent/>:
Signe (A, B, C, D, 1, 2, 3 ou 4)   Place la marque au sol spécifiée. Si elle est déjà placée, la retire. Si une cible est spécifiée, la replace à ses pieds.
annuler (désactivé)   Retire toutes les marques au sol placées.
enregistrer (1-5)   Enregistre la disposition des marqueurs actuelle dans l'emplacement de sauvegarde spécifié.
mode (1-5)   Charge la disposition des marqueurs enregistré dans l'emplacement de sauvegarde spécifié.
* Si aucun nom de signe n'est saisi, place une marque inutilisée dans l'ordre alphabétique.
* Si tous les signes sont déjà désignés, la commande est in<SoftHyphen/>uti<SoftHyphen/>li<SoftHyphen/>sa<SoftHyphen/>ble.
* Si l'argument de ciblage est spécifié, le nom de signe ne peut pas être omis.
>> Exemples<Indent/>:
/marqausol A
  Fait apparaître une cible au sol pour placer la marque A.
/marqausol A <t>
  Fait apparaître la marque au sol A à l'endroit de la cible.","/marqausol","/mqas",32,0
179,1,0,0,0,0,"/fishguide","/fg","/nomenclature, /poissons, /fishguide, /fg
Ouvre la Nomenclature des poissons.","/nomenclature","/poissons",32,0
180,1,0,0,0,0,"/housing","/hou","/logement, /loge, /housing, /hou
Ouvre le menu Logement.","/logement","/loge",32,0
181,1,0,0,0,0,"/minionguide","","/mascottes, /masc, /minionguide
Ouvre la liste des mascottes, ou la liste CdM lors des batailles de Choc des mascottes.","/mascottes","/masc",48,0
182,1,0,0,0,0,"/mountguide","","/montures, /mont, /mountguide
Ouvre la liste des montures.","/montures","/mont",32,0
183,1,0,0,0,0,"/partyfinder","/pfinder","/rechéq, /partyfinder, /pfinder
Ouvre le menu Recherche d'équipe.","/rechéq","",0,0
184,1,0,0,0,0,"/pvpprofile","/pvppro","/profiljcj, /pvpprofile, /pvppro
Ouvre le Profil JcJ.","/profiljcj","",0,0
185,1,0,0,0,0,"/companion","/comp","/compagnon, /comp, /companion,
Ouvre le menu Compagnons.","/compagnon","/comp",32,0
186,1,0,0,0,0,"/keyitem","/kitem","/objetsclefs, /objc, /keyitem, /kitem
Ouvre la fenêtre des objets-clefs.","/objetsclefs","/objc",32,0
187,1,0,0,0,0,"/challengelog","","/cobjectifs, /cobj, /challengelog
Ouvre le carnet d'objectifs.","/cobjectifs","/cobj",32,0
188,1,0,0,0,0,"/sightseeinglog","","/cexploration, /cexpl, /sightseeinglog
Ouvre le carnet d'exploration.","/cexploration","/cexpl",32,0
189,1,0,0,0,0,"/goldsaucer","/saucer","/goldsaucer, /golds, /saucer
Ouvre le menu du Gold Saucer.","","/golds",32,0
190,1,0,0,0,0,"/currency","","/devises, /currency
Ouvre la fenêtre des devises.","/devises","",32,0
191,1,0,0,0,0,"/aethercurrent","/acurrent","/ventséthérés, /vents, /aethercurrent, /acurrent
Ouvre la fenêtre des vents éthérés.","/ventséthérés","/vents",32,0
192,1,0,0,0,0,"/logcolor","/lcolor","/couleurslog, /colog, /logcolor, /lcolor
Utilisation<Indent/>: /couleurslog
Ouvre la fenêtre de réglage des couleurs du log.","/couleurslog","/colog",32,0
193,1,0,0,0,0,"/playguide","/pguide","/guidesjeu, /guidesj, /playguide, /pguide
Utilisation<Indent/>: /guidesjeu
Ouvre la fenêtre d'accès aux guides du jeu.","/guidesjeu","/guidesj",32,0
194,1,0,0,0,0,"/generaldutykey","/gdutykey","/toucheusagegénéral, /tugén, /generaldutykey, /gdutykey
Utilisation<Indent/>: /toucheusagegénéral
Utilise la fonction attribuée à la touche d'usage général en mission.
>> Exemples<Indent/>:
Dans la zone d'un ALÉA
   Active/désactive la synchronisation de niveau.","/toucheusagegénéral","/tugén",40,0
195,1,0,0,0,0,"/raidfinder","/rfinder","/outilraid, /outilr, /raidfinder, /rfinder
Utilisation<Indent/>: /outilraid
Ouvre l'outil de raid.","/outilraid","/outilr",0,0
196,1,0,0,0,0,"/orchestrion","","/orchestrion
Utilisation<Indent/>: /orchestrion
Ouvre le menu Morceaux de l'orchestrion.","","",32,0
197,2,1,0,0,0,"/countdown","/cd","/compteàrebours, /càr, /countdown, /cd
Utilisation<Indent/>: /compteàrebours [sous-commande]
Enclenche un compte à rebours pour indiquer le début du combat aux équipiers.
>> Sous-commandes<Indent/>:
""[nombre de secondes entre 5 et 30]""   Définit la durée du compte à rebours.
* En cas d'utilisation de cette fonction avec la commande texte, le nombre de secondes n'est pas sauvegardé et le message de rappel apparaissant toutes les cinq secondes ne s'affiche pas dans la fenêtre du log.
Si aucune sous-commande n'est spécifiée, ouvre le menu Compte à rebours.
>> Exemple<Indent/>:
/compteàrebours 10
Enclenche un compte à rebours de 10 secondes.","/compteàrebours","/càr",32,0
198,1,0,0,0,0,"/contactlist","","/listecontacts, /lc, /contactlist
Utilisation<Indent/>: /listecontacts
Affiche votre liste de contacts.","/listecontacts","/lc",32,0
199,1,0,0,0,0,"/mountspeed","","/vitessemontures, /vm, /mountspeed
Utilisation<Indent/>: /vitessemontures
Ouvre le menu Vitesse des montures.","/vitessemontures","/vm",32,0
201,2,1,1,0,0,"/?","","/infocmd, /?
Utilisation<Indent/>: /? [nom de commande]
Décrit en détail la commande spécifiée. La ou les abréviations peuvent être utilisées. La commande doit être saisie en minuscules.","/infocmd","",189,0
202,2,1,0,0,0,"/wait","","/attendre, /wait
Utilisation<Indent/>: /attendre [temps d'attente]
Commande de macro permettant de retarder la commande suivante.
Un délai de 1 correspond à environ une seconde.
Le délai maximum est de 60 (tout chiffre supérieur équivaut à 60).","/attendre","",181,0
204,2,1,2,0,0,"/legacymark","/lmark","/marquelegacy, /mleg, /legacymark, /lmark
Utilisation<Indent/>: /mleg [sous-commande]
Affiche ou cache la marque des Douze, qui apparaît sur le cou de ceux qui ont survécu au Fléau.
>> Sous-commandes<Indent/>:
activé (on)        Affiche la marque.
désactivé (off)    Cache la marque.
Si aucune sous-commande n'est spécifiée, alterne entre les deux options.","/marquelegacy","/mleg",60,0
206,2,1,2,0,0,"/gcsalute","","/salutgc, /gcsalute
Utilisation<Indent/>: /salutgc [sous-commande]
Effectue le salut de votre grande compagnie.
>> Sous-commande<Indent/>:
animation (motion)   Exécute uniquement l'animation.
Si aucune sous-commande n'est spécifiée, le message apparaît en même temps que l'animation.","/salutgc","",293,0
207,3,3,0,2,7,"/macroicon","/micon","/iconemacro, /iconem, /macroicon
Utilisation<Indent/>: /iconemacro ""[nom d'icone]"" ""[catégorie]""
Permet d'afficher l'icone de son choix dans la barre de raccourcis.
Doit être utilisée sur la première ligne de la macro, et une seule fois par macro.
>> Catégories<Indent/>:
""[action]"" action   Affiche l'icone de l'action spécifiée ainsi que son temps de recharge et coût en PM.
""[actionmagiebleue]"" actionmagiebleue   Affiche l'icone de l'action de magie bleue spécifiée ainsi que son temps de recharge et coût en PM.
""[action JcJ]"" actionjcj   Affiche l'icone de l'action JcJ spécifiée ainsi que son temps de recharge et coût en PM.
""[action générale]"" général   Affiche l'icone de l'action générale spécifiée ainsi que son temps de recharge.
""[emote]"" emote   Affiche l'icone de l'emote spécifiée.
""[action de compagnon]"" compagnon ""[Nom]""   Affiche l'icone de l'action de compagnon spécifiée. Le nom du compagnon peut être omis.
""[action de familier]"" familier   Affiche l'icone de l'action du familier.
""[mascotte]"" mascotte   Affiche l'icone de la mascotte spécifiée.
""[monture]"" monture   Affiche l'icone de la monture spécifiée.
""[signe]"" marque   Affiche l'icone du signe de ciblage spécifié.
""[marque]"" mqas   Affiche l'icone de la marque au sol spécifiée.
""[numéro de tenue]"" tenue   Affiche l'icone de la tenue dont le numéro est spécifié.
""[classe/job]"" classejob   Affiche l'icone de la classe/job spécifiée.
""[expression figée]"" exfig Affiche l'icone de l'expression figée spécifiée.
* Si aucune catégorie n'est saisie, ""action"" est utilisée par défaut.","/iconemacro","/iconem",36,0
208,2,1,3,0,0,"/recast","","/voirdélai, /recharge, /recast
Utilisation<Indent/>: /voirdélai ""[nom d'action]""
Affiche le temps de recharge de l'action spécifiée.
>> Exemple<Indent/>:
/voirdélai ""Flux d'éther""
  Affiche le temps de recharge restant pour l'action Flux d'éther.","/voirdélai","/recharge",36,0
209,4,1,2,0,0,"/gearset","/gs","/tenue, /gearset, /gs
Utilisation<Indent/>: /tenue [sous-commande]
Permet d'utiliser les fonctions relatives aux tenues.
>> Sous-commandes<Indent/>:
change [nombre1]/[nomdelatenue] [nombre2]   S'équipe de la tenue n°[nombre1] (ou [nomdelatenue]) et applique la planche mirage n°[nombre2] si disponible. Le numéro de la planche mirage peut ne pas être spécifié.
voir [nombre]/[nomdelatenue]   Affiche la liste des objets de la tenue n°[nombre] (ou [nomdelatenue]).
enregistrer [nombre]/[nomdelatenue]   Sauvegarde la tenue portée sous le numéro n°[nombre] (ou [nomdelatenue]).
supprimer [nombre]/[nomdelatenue]   Efface la tenue n°[nombre] (ou [nomdelatenue]).
Si aucune sous-commande n'est spécifiée, ouvre la liste des tenues.
Le nom de la tenue peut être abrégé. Dans ce cas, la première tenue dans la liste commençant par les lettres données sera sé<SoftHyphen/>lec<SoftHyphen/>tion<SoftHyphen/>née.
>> Exemple<Indent/>:
/tenue change 1 1
 Équipe le personnage de la tenue n°1 et applique la planche mirage n°1.
/tenue change Guerrier 1
 Équipe le personnage de la tenue nommé “Guerrier” et applique la planche mirage n°1.","/tenue","",32,0
210,4,2,2,2,0,"/itemsort","/isort","/triobjet, /triob, /itemsort
Utilisation<Indent/>: /triobjet [sous-commande]
Permet de trier l'inventaire en fonction des conditions précisées.
>> Sous-commandes<Indent/>:
condition [catégorie] [condition] [ordre]   Détermine l'ordre de tri pour la catégorie spécifiée.
exécuter [catégorie]   Effectue le tri pour la catégorie spécifiée.
annuler [catégorie]   Annule les réglages de tri pour la catégorie spécifiée. Rien ne se passera ensuite en cas de tri pour ces objets.
>> Catégories<Indent/>:
inventaire, servant, arsenal, sacochechocobo, sacochechocobo2, direct (Main directrice), nondir (Main non directrice), tête, torse, mains, taille, jambes, pieds, cou, oreilles, poignets, bagues, âme
>> Conditions<Indent/>:
id, symbiose, catégorie, niveau, niveauobjet, exemplaires, hq, matéria, dégâtsphysiques, dégâtsmagiques, délai, attaqueauto, tauxblocage, forceblocage, défense, défensemagique, for, dex, vit, int, esp, habileté, contrôle, collecte, discernement, onglet
>> Ordres<Indent/>:
croissant, décroissant
* Si aucun ordre n'est saisi, ""croissant"" est choisi par défaut.
* Aucun ordre n'est nécessaire pour la catégorie ""onglet"".
* Les catégories servant et sacoche chocobo ne peuvent être utilisées que lorsque les fenêtres correspondantes sont ouvertes.
>> Exemples<Indent/>:
/triobjet condition direct niveau croissant
/triobjet condition direct niveauobjet décroissant
/triobjet exécuter direct
  Trie les pièces équipements de la main directrice de l'arsenal dans l'ordre croissant de leurs niveaux et décroissant de leurs niveaux d'objet.","/triobjet","/triob",36,0
211,2,1,2,0,0,"/random","","/dés, /random
Utilisation<Indent/>: /dés [valeur maximum]
Détermine un nombre aléatoire entre 0 et 999 et affiche le résultat dans le log des personnages présents dans le périmètre de la commande /dire.
>> Valeur maximum (2-999)<Indent/>:
 Détermine la valeur maximum pouvant être tirée. Le résultat sera alors compris entre 1 et la valeur choisie, ou 0 et 999 si aucune valeur n'est saisie.

>> Exemples<Indent/>:
/dés
 Affiche un résultat compris entre 0 et 999.
/dés 16
 Affiche un résultat compris entre 1 et 16.","/dés","",36,0
212,1,0,0,0,0,"/instance","","/instance
Indique si votre personnage se trouve ac<SoftHyphen/>tu<SoftHyphen/>el<SoftHyphen/>le<SoftHyphen/>ment dans une zone instanciée ou non.","","",60,0
213,1,0,0,0,0,"/cleartellhistory","/cth","/effacerinterlocuteurs, /effint, /cleartellhistory, /cth
Efface les interlocuteurs du canal de discussion /murmure en mémoire.","/effacerinterlocuteurs","/effint",60,0
214,1,0,0,0,0,"/macrolock","/mlock","/verroumacro, /macrolock, /mlock
Commande de macro. Les actions suivant cette commande ne peuvent pas être interrompues par une autre macro.","/verroumacro","",36,0
215,2,1,2,0,0,"/macroerror","/merror","/erreurmacro, /errmac, /macroerror
Utilisation<Indent/>: /erreurmacro [sous-commande]
Commande de macro. Affiche/cache les messages d'erreur de syntaxe des macros ou commandes texte. L'affichage est activé au lancement d'une macro, et se réactive au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment après la fin d'exécution de la macro indépendamment de ce réglage.
>> Sous-commandes<Indent/>:
activé (on)   Affiche les messages d'erreur des macros.
désactivé (off)   Cache les messages d'erreur des macros.
Si aucune sous-commande n'est saisie, alterne entre les deux options.","/erreurmacro","/errmac",36,0
216,1,0,0,0,0,"/clearlog","/cl","/effacerlog, /efflog, /clearlog
Efface le contenu du log.","/effacerlog","/efflog",509,0
217,0,0,0,0,0,"/macrocancel","/mcancel","/macrocancel, /annulermacro, /annumac
Annule la macro en cours à partir de la fenêtre de discussion.","/annulermacro","/annumac",165,0
218,1,0,0,0,0,"/playtime","/ptime","/tempsjeu, /tjeu, /playtime, /ptime
Affiche le temps de jeu cumulé avec votre personnage.","/tempsjeu","/tjeu",60,0
219,1,0,0,0,0,"/grouppose","/gpose","/posegroupe, /posegr, /grouppose, /gpose
Fait une pose de groupe avec votre personnage et ceux d'autres joueurs.
>> Fonctions<Indent/>:
R, * (pavé numérique), clic molette/<CommandIcon(10)/>    Ouvre la fenêtre des paramètres de la caméra.
Espace/<CommandIcon(11)/>    Active/désactive l'orientation du regard vers la caméra.
!/<CommandIcon(13)/>    Éclaire la position de la caméra.
1/<CommandIcon(14)/>    Arrête tous les mouvements.
2/<CommandIcon(15)/>    Arrête les mouvements de la cible.
Tab, Shift+Tab/<CommandIcon(6)/>    Change le personnage central.
Z, Q, S, D, E/<CommandIcon(20)/>    Ajuste la position du cadre.
W/<Gui(16)/>    Réinitialise la position du cadre.
(Touches par défaut)","/posegroupe","/posegr",32,0
220,2,0,0,0,0,"/itemsearch","/isearch","/rechercheobjet, /rechobj, /itemsearch, /isearch
Utilisation<Indent/>: /rechercheobjet ""Terme""
Recherche tous les objets dont le nom contient le terme saisi parmi ceux équipés par le personnage et les servants, les inventaires du personnage et des servants, l'arsenal, le bahut personnel, la sacoche chocobo et la coiffeuse mirage.
","/rechercheobjet","/rechobj",32,3000
221,2,0,0,0,0,"/idlingcamera","/icam","/cameradiaporama, /cdiapo, /idlingcamera, /icam
Utilisation<Indent/>: /cameradiaporama [argument de ciblage]
Active la caméra diaporama.
L'argument de ciblage peut être omis.
Si une cible a été spécifiée, la caméra se concentre sur elle, la montrant sous divers angles.
Si la cible spécifiée ne peut pas servir d'objet à cette fonction, une autre est déterminée aléatoirement.
>> Fonctions<Indent/>:
R, * (pavé numérique), clic molette/<CommandIcon(10)/>    Ouvre la fenêtre des paramètres de la caméra.
0 (clavier numérique)/clic gauche/<CommandIcon(8)/>    Met en pause/redémarre la caméra diaporama.
Tab, Shift+Tab/<CommandIcon(6)/>    Passe au plan suivant.
A, Z, E, Q, S, D/<CommandIcon(20)/>    Ajuste la position du cadre.
W/<Gui(16)/>    Réinitialise la position du cadre.
>> Exemples<Indent/>:
/cameradiaporama
  Active la caméra diaporama sans objet spécifique.
/cameradiaporama <t>
  Active la caméra diaporama centrée sur la cible.
(Touches par défaut)","/cameradiaporama","/cdiapo",40,0
223,2,1,2,0,0,"/duelswitch","","/refuscombatsingulier, /refuscomsing, /duelswitch
Utilisation<Indent/>: /refuscombatsingulier [sous-commande]
Permet de bloquer les demandes de combat singulier.
Cette commande peut uniquement être effectuée dans une zone d'af<SoftHyphen/>fron<SoftHyphen/>te<SoftHyphen/>ment.
>> Sous-commandes<Indent/>:
activé (on)    Active le blocage des demandes.
désactivé (off)    Désactive le blocage des demandes.
Si aucune sous-commande n'est spécifiée, alterne entre les deux options.
","/refuscombatsingulier","/refuscomsing",4,0
224,2,1,2,0,0,"/beginnerchannelinvitation","/bchannelinvitation","/invitationréseaunovices, /invrdn, /beginnerchannelinvitation, /bchannelinvitation
Utilisation<Indent/>: /invitationréseaunovices [sous-commande]
Permet de recevoir ou refuser au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment les invitations à participer au réseau des novices.
>> Sous-commandes<Indent/>:
activé (on)    Reçoit les invitations.
désactivé (off)    Refuse au<SoftHyphen/>to<SoftHyphen/>ma<SoftHyphen/>ti<SoftHyphen/>que<SoftHyphen/>ment les invitations.
Si aucune sous-commande n'est spécifiée, alterne entre les deux options.","/invitationréseaunovices","/invrdn",189,1000
225,1,0,0,0,0,"/beginnerchannelleave","/bchannelleave","/quitterréseaunovices, /quitrdn, /beginnerchannelleave, /bchannelleave
Utilisation<Indent/>: /quitterréseaunovices
Permet de quitter le réseau des novices.
* Disponible uniquement pour les novices et rappelés.","/quitterréseaunovices","/quitrdn",189,1000
226,3,2,7,15,0,"/egiglamour","","/egimirage
Utilisation<Indent/>: /egimirage ""[nom d'Egi]"" ""[apparence]""
Permet de changer l'apparence d'un Egi dès la prochaine invocation.
Cette commande n'est pas effective dans les instances de combat JcJ.
>> Noms d'Egi<Indent/>:
Garuda-Egi
Titan-Egi
Ifrit-Egi
>> Apparences<Indent/>:
Carbuncle émeraude
Carbuncle topaze
Carbuncle rubis
* Aucune apparence spécifiée ou avec ""annuler""<Indent/>:
  Rend à l'Egi son apparence d'origine.
>> Exemple
/egimirage ""Garuda-Egi"" ""Carbuncle rubis""
Donne l'apparence de Carbuncle rubis à Garuda-Egi lors de sa prochaine invocation.","/egimirage","",36,0
227,3,1,2,0,0,"/title","","/titre, /title
Utilisation<Indent/>: /titre [sous-commande]
Permet de changer le titre du personnage.
>> Sous-commandes<Indent/>:
placer (set) ""[nom du titre]""  Attribue le titre spécifié au personnage.
annuler (clear)  Retire le titre précédemment attribué.
* Si aucune sous-commande n'est spécifiée, attribue un titre aléatoirement parmi ceux acquis.
>>Exemple<Indent/>:
/titre placer ""La Vedette de l'équipe""
  Attribue le titre ""La Vedette de l'équipe"" au personnage.","/titre","",36,1000
228,2,1,2,0,0,"/bahamutsize","","/taillebahamut, /tbaha, /bahamutsize
Utilisation<Indent/>: /taillebahamut [sous-commande]
Change la taille d'affichage de Demi-Bahamut.
Sans effet dans les zones JcJ ou sur l'affichage des autres joueurs.
>> Sous-commandes<Indent/>:
grand (large)  Change la taille d'affichage en ""grand"".
moyen (medium)  Change la taille d'affichage en ""moyen"".
petit (small)  Change la taille d'affichage en ""petit"".
* Si aucune sous-commande n'est spécifiée, change la taille dans l'ordre petit/moyen/grand.
>>Exemple<Indent/>:
/taillebahamut moyen
  Change la taille d'affichage de Demi-Bahamut en ""moyen"".","/taillebahamut","/tbaha",36,0
229,6,3,2,2,2,"/alarm","","/alerte, /alarm
Utilisation<Indent/>: /alerte [sous-commande]
Permet de régler une alerte pour une heure spécifique.
>> Sous-commandes<Indent/>:
""Nom de l'alerte"" Définit le nom de l'alerte.
lt/st/et (hl/hs/hé) Définit l'heure utilisée (heure locale, heure du serveur, heure éorzéenne).
repeat (rp) Active la répétition.
[0000-2400] Définit l'heure de l'alerte au format HHmm.
[0-60] Définit combien de minutes en avance l'alerte est lancée.
clear Permet de supprimer toutes les alertes.
Si aucune sous-commande n'est spécifiée, la fenêtre de réglage des alertes s'ouvre.

>> Exemples<Indent/>:
/alerte ""Rassemblement"" lt 2000 10
  Règle une alerte nommée ""Rassemblement"" qui se déclenchera 10 minutes avant qu'il soit 20h00 heure locale.
/alerte ""Pause"" lt rp 30
  Règle une alerte nommée ""Pause"" qui se déclenchera toutes les heures à la demie (15h30, 16h30, 17h30, etc).","/alerte","",32,0
