key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1488,"Gold Saucer","Triple-decker V","Obtain 120 unique Triple Triad cards.","1",15,10," / ","Vidofnir Card",255,94,4,"ui/icon/027000/027661.tex",1,1,,,,,,,,,,44,1,"AchievementHideCondition#0"
1489,"Gold Saucer","Triple Team IV","Defeat 50 unique NPCs at Triple Triad.","0",0,10," / ","",255,255,0,"ui/icon/003000/003101.tex",1,1,,,,,,,,,,53,1,"AchievementHideCondition#0"
1490,"Seasonal Events","Even Eggs Fall from Trees","Complete the quest “Eggsaltation of a Lark.”","0",0,10," / ","",255,255,0,"ui/icon/058000/058627.tex",1,6,"Eggsaltation of a Lark",,,,,,,,,27,1,"AchievementHideCondition#0"
1491,"Seasonal Events","Gold Digger","Complete the quest “An Inspector's Gadget.”","0",0,10," / ","",255,255,0,"ui/icon/026000/026173.tex",1,6,"An Inspector's Gadget",,,,,,,,,28,1,"AchievementHideCondition#0"
1492,"Quests","A Watched Pot","Complete the quest “Kettle to the Mettle.”","34",50,10,"Carrier of the Kettle / Carrier of the Kettle","",255,255,0,"ui/icon/031000/031107.tex",1,6,"Kettle to the Mettle",,,,,,,,,652,1,"AchievementHideCondition#0"
1493,"Main Scenario","First Gear","Complete the main scenario quest “Causes and Costs.”","34",60,10,"The Gear of Change / The Gear of Change","",255,255,0,"ui/icon/026000/026002.tex",1,6,"Causes and Costs",,,,,,,,,43,26,"AchievementHideCondition#0"
1494,"Quests","The Midas Touch","Complete the quest “A Gob in the Machine.”","34",60,10,"Allthoughts / Allthoughts","",255,255,0,"ui/icon/026000/026002.tex",1,6,"A Gob in the Machine",,,,,,,,,225,1,"AchievementHideCondition#0"
1495,"Tribal Quests","The Vath Less Troubled I","Attain rank 3 reputation (friendly) with the Vath.","0",0,5," / ","",255,255,0,"ui/icon/062000/062961.tex",1,15,"Vath","Friendly",,,,,,,,0,1,"AchievementHideCondition#0"
1496,"Tribal Quests","The Vath Less Troubled II","Attain rank 4 reputation (trusted) with the Vath.","0",0,5," / ","",255,255,0,"ui/icon/062000/062961.tex",1,15,"Vath","Trusted",,,,,,,,0,1,"AchievementHideCondition#0"
1497,"Tribal Quests","The Vath Less Troubled III","Attain rank 6 reputation (honored) with the Vath.","0",0,10," / ","",255,255,0,"ui/icon/062000/062961.tex",1,15,"Vath","Honored",,,,,,,,0,1,"AchievementHideCondition#0"
1498,"Tribal Quests","Vathcore","Attain rank 7 reputation (sworn) with the Vath.","34",50,20,"The Newmind / The Newmind","",255,255,0,"ui/icon/062000/062961.tex",1,15,"Vath","Sworn",,,,,,,,0,1,"AchievementHideCondition#0"
1499,"Anima Weapons","Hyper Animaniac: Ancile & Almace","Obtain both a hyperconductive Ancile and Almace.","0",0,20," / ","",255,255,0,"ui/icon/030000/030537.tex",1,24," Finding Your Voice","paladin",,,,,,,,101,1,"AchievementHideCondition#0"
1500,"Anima Weapons","Hyper Animaniac: Verethragna","Obtain a pair of hyperconductive Verethragna.","0",0,20," / ","",255,255,0,"ui/icon/031000/031103.tex",1,24," Finding Your Voice","monk",,,,,,,,201,1,"AchievementHideCondition#0"
1501,"Anima Weapons","Hyper Animaniac: Ukonvasara","Obtain a hyperconductive Ukonvasara.","0",0,20," / ","",255,255,0,"ui/icon/031000/031508.tex",1,24," Finding Your Voice","warrior",,,,,,,,301,1,"AchievementHideCondition#0"
1502,"Anima Weapons","Hyper Animaniac: Rhongomiant","Obtain a hyperconductive Rhongomiant.","0",0,20," / ","",255,255,0,"ui/icon/031000/031908.tex",1,24," Finding Your Voice","dragoon",,,,,,,,401,1,"AchievementHideCondition#0"
1503,"Anima Weapons","Hyper Animaniac: Gandiva","Obtain a hyperconductive Gandiva.","0",0,20," / ","",255,255,0,"ui/icon/032000/032304.tex",1,24," Finding Your Voice","bard",,,,,,,,501,1,"AchievementHideCondition#0"
1504,"Anima Weapons","Hyper Animaniac: Majestas","Obtain a hyperconductive Majestas.","0",0,20," / ","",255,255,0,"ui/icon/032000/032684.tex",1,24," Finding Your Voice","white mage",,,,,,,,701,1,"AchievementHideCondition#0"
1505,"Anima Weapons","Hyper Animaniac: Hvergelmir","Obtain a hyperconductive Hvergelmir.","0",0,20," / ","",255,255,0,"ui/icon/033000/033052.tex",1,24," Finding Your Voice","black mage",,,,,,,,801,1,"AchievementHideCondition#0"
1506,"Anima Weapons","Hyper Animaniac: The Draconomicon","Obtain a hyperconductive copy of the <Emphasis>Draconomicon</Emphasis>.","0",0,20," / ","",255,255,0,"ui/icon/033000/033538.tex",1,24," Finding Your Voice","summoner",,,,,,,,901,1,"AchievementHideCondition#0"
1507,"Anima Weapons","Hyper Animaniac: Tetrabiblos","Obtain a hyperconductive copy of <Emphasis>Tetrabiblos</Emphasis>.","0",0,20," / ","",255,255,0,"ui/icon/033000/033539.tex",1,24," Finding Your Voice","scholar",,,,,,,,1001,1,"AchievementHideCondition#0"
1508,"Anima Weapons","Hyper Animaniac: Kannagi","Obtain a pair of hyperconductive Kannagi.","0",0,20," / ","",255,255,0,"ui/icon/033000/033891.tex",1,24," Finding Your Voice","ninja",,,,,,,,601,1,"AchievementHideCondition#0"
1509,"Anima Weapons","Hyper Animaniac: Armageddon","Obtain a hyperconductive Armageddon.","0",0,20," / ","",255,255,0,"ui/icon/034000/034664.tex",1,24," Finding Your Voice","machinist",,,,,,,,1201,1,"AchievementHideCondition#0"
1510,"Anima Weapons","Hyper Animaniac: Nothung","Obtain a hyperconductive Nothung.","0",0,20," / ","",255,255,0,"ui/icon/034000/034264.tex",1,24," Finding Your Voice","dark knight",,,,,,,,1101,1,"AchievementHideCondition#0"
1511,"Anima Weapons","Hyper Animaniac: Deneb","Obtain a hyperconductive Deneb.","0",0,20," / ","",255,255,0,"ui/icon/034000/034864.tex",1,24," Finding Your Voice","astrologian",,,,,,,,1301,1,"AchievementHideCondition#0"
1512,"Gold Saucer","Ride to the Challenge I","Complete the first 15 Chocobo Challenge races.","1",15,10," / ","Race Barding",255,95,4,"ui/icon/027000/027646.tex",1,1,,,,,,,,,,34,1,"AchievementHideCondition#0"
1513,"Seasonal Events","Watch Me if You Can: Jibanyan","Obtain a Jibanyan minion.","0",0,10," / ","",255,255,0,"ui/icon/059000/059584.tex",1,1,,,,,,,,,,501,1,"AchievementHideCondition#0"
1514,"Seasonal Events","Watch Me if You Can: Komasan","Obtain a Komasan minion.","0",0,10," / ","",255,255,0,"ui/icon/059000/059586.tex",1,1,,,,,,,,,,502,1,"AchievementHideCondition#0"
1515,"Seasonal Events","Watch Me if You Can: Whisper","Obtain a Whisper minion.","0",0,10," / ","",255,255,0,"ui/icon/059000/059592.tex",1,1,,,,,,,,,,503,1,"AchievementHideCondition#0"
1516,"Seasonal Events","Watch Me if You Can: Blizzaria","Obtain a Blizzaria minion.","0",0,10," / ","",255,255,0,"ui/icon/059000/059594.tex",1,1,,,,,,,,,,504,1,"AchievementHideCondition#0"
1517,"Seasonal Events","Watch Me if You Can: Kyubi","Obtain a Kyubi minion.","0",0,10," / ","",255,255,0,"ui/icon/059000/059591.tex",1,1,,,,,,,,,,505,1,"AchievementHideCondition#0"
1518,"Seasonal Events","Watch Me if You Can: Komajiro","Obtain a Komajiro minion.","0",0,10," / ","",255,255,0,"ui/icon/059000/059587.tex",1,1,,,,,,,,,,506,1,"AchievementHideCondition#0"
1519,"Seasonal Events","Watch Me if You Can: Manjimutt","Obtain a Manjimutt minion.","0",0,10," / ","",255,255,0,"ui/icon/059000/059595.tex",1,1,,,,,,,,,,507,1,"AchievementHideCondition#0"
1520,"Seasonal Events","Watch Me if You Can: Noko","Obtain a Noko minion.","0",0,10," / ","",255,255,0,"ui/icon/059000/059588.tex",1,1,,,,,,,,,,508,1,"AchievementHideCondition#0"
1521,"Seasonal Events","Watch Me if You Can: Venoct","Obtain a Venoct minion.","0",0,10," / ","",255,255,0,"ui/icon/059000/059590.tex",1,1,,,,,,,,,,509,1,"AchievementHideCondition#0"
1522,"Seasonal Events","Watch Me if You Can: Shogunyan","Obtain a Shogunyan minion.","0",0,10," / ","",255,255,0,"ui/icon/059000/059583.tex",1,1,,,,,,,,,,510,1,"AchievementHideCondition#0"
1523,"Seasonal Events","Watch Me if You Can: Hovernyan","Obtain a Hovernyan minion.","0",0,10," / ","",255,255,0,"ui/icon/059000/059585.tex",1,1,,,,,,,,,,511,1,"AchievementHideCondition#0"
1524,"Seasonal Events","Watch Me if You Can: Robonyan F-type","Obtain a Robonyan F-type minion.","0",0,10," / ","",255,255,0,"ui/icon/059000/059593.tex",1,1,,,,,,,,,,512,1,"AchievementHideCondition#0"
1525,"Seasonal Events","Watch Me if You Can: USApyon","Obtain an USApyon minion.","0",0,10," / ","",255,255,0,"ui/icon/059000/059589.tex",1,1,,,,,,,,,,513,1,"AchievementHideCondition#0"
1526,"Seasonal Events","Otherworldly Paw","Obtain a Paw of the Crimson Cat.","0",0,10," / ","",255,255,0,"ui/icon/031000/031519.tex",1,1,,,,,,,,,,531,1,"AchievementHideCondition#0"
1527,"Seasonal Events","Otherworldly Cane","Obtain a Cane of the Shrine Guardian.","0",0,10," / ","",255,255,0,"ui/icon/032000/032695.tex",1,1,,,,,,,,,,532,1,"AchievementHideCondition#0"
1528,"Seasonal Events","Otherworldly Bow","Obtain a Bow of the White Wisp.","0",0,10," / ","",255,255,0,"ui/icon/032000/032314.tex",1,1,,,,,,,,,,533,1,"AchievementHideCondition#0"
1529,"Seasonal Events","Otherworldly Staff","Obtain a Staff of the Snow Maiden.","0",0,10," / ","",255,255,0,"ui/icon/033000/033063.tex",1,1,,,,,,,,,,534,1,"AchievementHideCondition#0"
1530,"Seasonal Events","Otherworldly Tails","Obtain a pair of Twintails of the Flame Fox.","0",0,10," / ","",255,255,0,"ui/icon/033000/033901.tex",1,1,,,,,,,,,,535,1,"AchievementHideCondition#0"
1531,"Seasonal Events","Otherworldly Codex","Obtain a Codex of the Shrine Guardian.","0",0,10," / ","",255,255,0,"ui/icon/033000/033559.tex",1,1,,,,,,,,,,536,1,"AchievementHideCondition#0"
1532,"Seasonal Events","Otherworldly Book","Obtain a Book of the Eerie Mutt.","0",0,10," / ","",255,255,0,"ui/icon/033000/033558.tex",1,1,,,,,,,,,,537,1,"AchievementHideCondition#0"
1533,"Seasonal Events","Otherworldly Globe","Obtain a Globe of the Lucky Snake.","0",0,10," / ","",255,255,0,"ui/icon/034000/034874.tex",1,1,,,,,,,,,,538,1,"AchievementHideCondition#0"
1534,"Seasonal Events","Otherworldly Spear","Obtain a Spear of the Spark Serpent.","0",0,10," / ","",255,255,0,"ui/icon/031000/031919.tex",1,1,,,,,,,,,,539,1,"AchievementHideCondition#0"
1535,"Seasonal Events","Otherworldly Whisker & Otherworldly Buckler","Obtain a Whisker of the Brave Cat and a Buckler of the Legendary Cat.","0",0,10," / ","",255,255,0,"ui/icon/030000/030547.tex",1,1,,,,,,,,,,540,1,"AchievementHideCondition#0"
1536,"Seasonal Events","Otherworldly Fang","Obtain a Fang of the Fearless Cat.","0",0,10," / ","",255,255,0,"ui/icon/034000/034274.tex",1,1,,,,,,,,,,541,1,"AchievementHideCondition#0"
1537,"Seasonal Events","Otherworldly Musket","Obtain a Musket of the Metal Cat.","0",0,10," / ","",255,255,0,"ui/icon/034000/034675.tex",1,1,,,,,,,,,,542,1,"AchievementHideCondition#0"
1538,"Seasonal Events","Otherworldly Ears","Obtain a pair of Ears of the Moon Rabbit.","0",0,10," / ","",255,255,0,"ui/icon/031000/031115.tex",1,1,,,,,,,,,,543,1,"AchievementHideCondition#0"
1539,"Seasonal Events","More Inventory Slots, Please I","Obtain 13 Yo-kai weapons.","0",0,20," / ","Whisper A-go-go Key",255,97,1,"ui/icon/026000/026995.tex",1,1,,,,,,,,,,544,1,"AchievementHideCondition#0"
1540,"Ranking","Head of the Table","Complete a Feast season ranked #1 (solo).","34",30,20,"Leader of the Pack / Leader of the Pack","",255,255,0,"ui/icon/000000/000210.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1541,"Ranking","Dinner for Two (to Ten)","Complete a Feast season ranked #2-#10 (solo).","34",30,10,"Beta Wolf / Beta Wolf","",255,255,0,"ui/icon/000000/000210.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1542,"Ranking","Dinner for Eleven (to One Hundred)","Complete a Feast season ranked #11-#100 (solo).","34",30,10,"Hunter Wolf / Hunter Wolf","",255,255,0,"ui/icon/000000/000210.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1543,"Ranking","Dining Solo: Bronze","Complete a Feast season in the Bronze tier (solo).","34",30,10,"Bronze Wolf / Bronze Wolf","",255,255,0,"ui/icon/000000/000821.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1544,"Ranking","Dining Solo: Silver","Complete a Feast season in the Silver tier (solo).","34",30,10,"Silver Wolf / Silver Wolf","",255,255,0,"ui/icon/000000/000821.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1545,"Ranking","Dining Solo: Gold","Complete a Feast season in the Gold tier (solo).","34",30,10,"Gold Wolf / Gold Wolf","",255,255,0,"ui/icon/000000/000821.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1546,"Ranking","Dining Solo: Platinum","Complete a Feast season in the Platinum tier (solo).","34",30,10,"Platinum Wolf / Platinum Wolf","",255,255,0,"ui/icon/000000/000821.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1547,"Ranking","Dining Solo: Diamond","Complete a Feast season in the Diamond tier (solo).","34",30,20,"Diamond Wolf / Diamond Wolf","",255,255,0,"ui/icon/000000/000821.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1548,"Treasure Hunt","Life Aquatic I","Raid the Aquapolis.","34",60,5,"Polis Raider / Polis Raider","",255,255,0,"ui/icon/000000/000116.tex",1,1,,,,,,,,,,20,1,"AchievementHideCondition#0"
1549,"Treasure Hunt","Life Aquatic II","Raid the Aquapolis 5 times.","0",0,10," / ","",255,255,0,"ui/icon/000000/000116.tex",1,1,,,,,,,,,,21,1,"AchievementHideCondition#0"
1550,"Treasure Hunt","Life Aquatic III","Raid the Aquapolis 10 times.","0",0,10," / ","",255,255,0,"ui/icon/000000/000116.tex",1,1,,,,,,,,,,22,1,"AchievementHideCondition#0"
1551,"Treasure Hunt","Life Aquatic IV","Raid the Aquapolis 20 times.","34",60,20,"Polis Dweller / Polis Dweller","",255,255,0,"ui/icon/000000/000116.tex",1,1,,,,,,,,,,23,1,"AchievementHideCondition#0"
1552,"Treasure Hunt","The Slow Regard of Stolen Things I","Raid the deepest room in the Aquapolis.","0",0,5," / ","",255,255,0,"ui/icon/000000/000116.tex",1,1,,,,,,,,,,30,1,"AchievementHideCondition#0"
1553,"Treasure Hunt","The Slow Regard of Stolen Things II","Raid the deepest room in the Aquapolis 5 times.","0",0,10," / ","",255,255,0,"ui/icon/000000/000116.tex",1,1,,,,,,,,,,31,1,"AchievementHideCondition#0"
1554,"Treasure Hunt","The Slow Regard of Stolen Things III","Raid the deepest room in the Aquapolis 10 times.","0",0,10," / ","",255,255,0,"ui/icon/000000/000116.tex",1,1,,,,,,,,,,32,1,"AchievementHideCondition#0"
1555,"Treasure Hunt","The Slow Regard of Stolen Things IV","Raid the deepest room in the Aquapolis 20 times.","34",60,20,"Polis Lady / Polis Lord","",255,255,0,"ui/icon/000000/000116.tex",1,1,,,,,,,,,,33,1,"AchievementHideCondition#0"
1556,"Grand Company","The Mob Squad I","Send your squadron on 10 successful assignments.","0",0,5," / ","",255,255,0,"ui/icon/000000/000510.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1557,"Grand Company","The Mob Squad II","Send your squadron on 30 successful assignments.","0",0,5," / ","",255,255,0,"ui/icon/000000/000510.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1558,"Grand Company","The Mob Squad III","Send your squadron on 100 successful assignments.","0",0,10," / ","",255,255,0,"ui/icon/000000/000510.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1559,"Frontline","In a Blaze of Glory I","Guide any of the three Grand Companies to victory on the Fields of Glory.","0",0,5," / ","",255,255,0,"ui/icon/002000/002601.tex",1,1,,,,,,,,,,60,1,"AchievementHideCondition#0"
1560,"Frontline","In a Blaze of Glory II","Guide any of the three Grand Companies to a total of 10 Fields of Glory victories.","0",0,5," / ","",255,255,0,"ui/icon/002000/002601.tex",1,1,,,,,,,,,,61,1,"AchievementHideCondition#0"
1561,"Frontline","In a Blaze of Glory III","Guide any of the three Grand Companies to a total of 30 Fields of Glory victories.","0",0,5," / ","",255,255,0,"ui/icon/002000/002601.tex",1,1,,,,,,,,,,62,1,"AchievementHideCondition#0"
1562,"Frontline","In a Blaze of Glory IV","Guide any of the three Grand Companies to a total of 50 Fields of Glory victories.","0",0,5," / ","",255,255,0,"ui/icon/002000/002601.tex",1,1,,,,,,,,,,63,1,"AchievementHideCondition#0"
1563,"Frontline","In a Blaze of Glory V","Guide any of the three Grand Companies to a total of 100 Fields of Glory victories.","34",30,5," / ","Aerodynamics System Identification Key",255,101,1,"ui/icon/002000/002601.tex",1,1,,,,,,,,,,64,1,"AchievementHideCondition#0"
1564,"Frontline","In a Blaze of Glory VI","Guide any of the three Grand Companies to a total of 300 Fields of Glory victories.","34",30,10,"The Knight of Glory / The Knight of Glory","",255,255,0,"ui/icon/002000/002601.tex",1,1,,,,,,,,,,65,1,"AchievementHideCondition#0"
1565,"Ranking","It's My Party","Complete a Feast season ranked #1 (party).","34",30,20,"Of the First Pack / Of the First Pack","",255,255,0,"ui/icon/000000/000210.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1566,"Ranking","Party of Two (to Ten)","Complete a Feast season ranked #2-#10 (party).","34",30,20,"Of the Second Pack / Of the Second Pack","",255,255,0,"ui/icon/000000/000210.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1567,"Ranking","Party of Eleven (to Thirty)","Complete a Feast season ranked #11-#30 (party).","34",30,20,"Of the Hungry Pack / Of the Hungry Pack","",255,255,0,"ui/icon/000000/000210.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1568,"Ranking","Diners' Club: Bronze","Complete a Feast season in the Bronze tier (party).","34",30,20,"Of the Bronze Pack / Of the Bronze Pack","",255,255,0,"ui/icon/000000/000821.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1569,"Ranking","Diners' Club: Silver","Complete a Feast season in the Silver tier (party).","34",30,20,"Of the Silver Pack / Of the Silver Pack","",255,255,0,"ui/icon/000000/000821.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1570,"Ranking","Diners' Club: Gold","Complete a Feast season in the Gold tier (party).","34",30,20,"Of the Gold Pack / Of the Gold Pack","",255,255,0,"ui/icon/000000/000821.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1571,"Ranking","Diners' Club: Platinum","Complete a Feast season in the Platinum tier (party).","34",30,20,"Of the Platinum Pack / Of the Platinum Pack","",255,255,0,"ui/icon/000000/000821.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1572,"Ranking","Diners' Club: Diamond","Complete a Feast season in the Diamond tier (party).","34",30,20,"Of the Diamond Pack / Of the Diamond Pack","",255,255,0,"ui/icon/000000/000821.tex",1,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
1573,"Seasonal Events","You Must Needs Befriend Them All I","Obtain 13 Yo-kai minions.","0",0,20," / ","Whisper-go Key",255,96,1,"ui/icon/026000/026981.tex",1,1,,,,,,,,,,514,1,"AchievementHideCondition#0"
1574,"Raids","Ex Mhachina","Complete the Weeping City of Mhach.","0",0,10," / ","",255,255,0,"ui/icon/002000/002667.tex",1,14,"InstanceContent#30038",,,,,,,,,0,40,"AchievementHideCondition#0"
1575,"Quests","I'll Sleep When I'm Dead","Complete the quest “The Nightmare's End.”","34",50,10,"The Chief Mourner / The Chief Mourner","",255,255,0,"ui/icon/026000/026002.tex",1,6,"The Nightmare's End",,,,,,,,,203,1,"AchievementHideCondition#0"
1576,"Dungeons","In Too Deep I","Clear the 10th floor of the Palace of the Dead.","0",0,5," / ","",255,255,0,"ui/icon/003000/003284.tex",1,1,,,,,,,,,,20,1,"AchievementHideCondition#0"
1577,"Dungeons","In Too Deep II","Clear the 20th floor of the Palace of the Dead.","0",0,5," / ","",255,255,0,"ui/icon/003000/003284.tex",1,1,,,,,,,,,,21,1,"AchievementHideCondition#0"
1578,"Dungeons","In Too Deep III","Clear the 30th floor of the Palace of the Dead.","0",0,5," / ","",255,255,0,"ui/icon/003000/003284.tex",1,1,,,,,,,,,,22,1,"AchievementHideCondition#0"
1579,"Dungeons","In Too Deep IV","Clear the 40th floor of the Palace of the Dead.","0",0,5," / ","",255,255,0,"ui/icon/003000/003284.tex",1,1,,,,,,,,,,23,1,"AchievementHideCondition#0"
1580,"Dungeons","In Too Deep V","Clear the 50th floor of the Palace of the Dead.","0",0,10," / ","",255,255,0,"ui/icon/003000/003284.tex",1,1,,,,,,,,,,24,1,"AchievementHideCondition#0"
1581,"Deep Dungeon Weapons","Aetherpool Party: Sword & Shield","Obtain a Padjali blade and a Padjali shield.","0",0,10," / ","",255,255,0,"ui/icon/030000/030544.tex",1,1,,,,,,,,,,100,1,"AchievementHideCondition#0"
1582,"Deep Dungeon Weapons","Aetherpool Party: Knuckles","Obtain a pair of Padjali knuckles.","0",0,10," / ","",255,255,0,"ui/icon/031000/031112.tex",1,1,,,,,,,,,,200,1,"AchievementHideCondition#0"
1583,"Deep Dungeon Weapons","Aetherpool Party: Axe","Obtain a Padjali axe.","0",0,10," / ","",255,255,0,"ui/icon/031000/031516.tex",1,1,,,,,,,,,,300,1,"AchievementHideCondition#0"
1584,"Deep Dungeon Weapons","Aetherpool Party: Spear","Obtain a Padjali spear.","0",0,10," / ","",255,255,0,"ui/icon/031000/031916.tex",1,1,,,,,,,,,,400,1,"AchievementHideCondition#0"
1585,"Deep Dungeon Weapons","Aetherpool Party: Bow","Obtain a Padjali longbow.","0",0,10," / ","",255,255,0,"ui/icon/032000/032311.tex",1,1,,,,,,,,,,500,1,"AchievementHideCondition#0"
1586,"Deep Dungeon Weapons","Aetherpool Party: Rod","Obtain a Padjali rod.","0",0,10," / ","",255,255,0,"ui/icon/032000/032862.tex",1,1,,,,,,,,,,800,1,"AchievementHideCondition#0"
1587,"Deep Dungeon Weapons","Aetherpool Party: Cane","Obtain a Padjali cane.","0",0,10," / ","",255,255,0,"ui/icon/032000/032444.tex",1,1,,,,,,,,,,700,1,"AchievementHideCondition#0"
1588,"Deep Dungeon Weapons","Aetherpool Party: Daggers","Obtain a pair of Padjali daggers.","0",0,10," / ","",255,255,0,"ui/icon/033000/033898.tex",1,1,,,,,,,,,,600,1,"AchievementHideCondition#0"
1589,"Deep Dungeon Weapons","Aetherpool Party: Grimoire","Obtain a Padjali grimoire.","0",0,10," / ","",255,255,0,"ui/icon/033000/033552.tex",1,1,,,,,,,,,,900,1,"AchievementHideCondition#0"
1590,"Deep Dungeon Weapons","Aetherpool Party: Codex","Obtain a Padjali codex.","0",0,10," / ","",255,255,0,"ui/icon/033000/033553.tex",1,1,,,,,,,,,,1000,1,"AchievementHideCondition#0"
1591,"Deep Dungeon Weapons","Aetherpool Party: Greatsword","Obtain a Padjali greatsword.","0",0,10," / ","",255,255,0,"ui/icon/034000/034271.tex",1,1,,,,,,,,,,1100,1,"AchievementHideCondition#0"
1592,"Deep Dungeon Weapons","Aetherpool Party: Revolver","Obtain a Padjali revolver.","0",0,10," / ","",255,255,0,"ui/icon/034000/034672.tex",1,1,,,,,,,,,,1200,1,"AchievementHideCondition#0"
1593,"Deep Dungeon Weapons","Aetherpool Party: Astrometer","Obtain a Padjali astrometer.","0",0,10," / ","",255,255,0,"ui/icon/034000/034871.tex",1,1,,,,,,,,,,1300,1,"AchievementHideCondition#0"
1594,"Main Scenario","Floor the Horde","Complete the main scenario quest “Litany of Peace.”","34",60,10,"The Dragonsong / The Dragonsong","",255,255,0,"ui/icon/026000/026002.tex",1,6,"Litany of Peace",,,,,,,,,44,26,"AchievementHideCondition#0"
1595,"Quests","On the Road Again","Complete the quest “The Burdens We Bear.”","0",0,10," / ","",255,255,0,"ui/icon/026000/026002.tex",1,6,"The Burdens We Bear",,,,,,,,,44,26,"AchievementHideCondition#0"
1596,"Seasonal Events","Go Go Posing Rangers","Complete the quest “A Battle Royal.”","0",0,10," / ","",255,255,0,"ui/icon/048000/048108.tex",1,6,"A Battle Royal",,,,,,,,,61,1,"AchievementHideCondition#0"
1597,"Seasonal Events","Third Rise's a Charm","Complete the quest “After the Curtain Falls.”","0",0,10," / ","",255,255,0,"ui/icon/026000/026107.tex",1,6,"After the Curtain Falls",,,,,,,,,62,1,"AchievementHideCondition#0"
1598,"Seasonal Events","End of Watch","Complete the quest “A Complete Game Changer.”","0",0,10," / ","",255,255,0,"ui/icon/055000/055750.tex",1,6,"A Complete Game Changer",,,,,,,,,60,1,"AchievementHideCondition#0"
1599,"Duty","Mapping the Realm: Sohr Khai","Discover every location in Sohr Khai.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"d2d6/01",,,,,,,,,52,1,"AchievementHideCondition#0"
1600,"Duty","Remapping the Realm: Hullbreaker Isle","Discover every location in Hullbreaker Isle (Hard).","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"s1da/00",,,,,,,,,53,1,"AchievementHideCondition#0"
1601,"Trials","Let Me Be Your Hogg","Defeat Nidhogg in the Minstrel's Ballad: Nidhogg's Rage.","0",0,10," / ","",255,255,0,"ui/icon/000000/000317.tex",1,14,"InstanceContent#20040",,,,,,,,,16,1,"AchievementHideCondition#0"
1602,"Duty","Mapping the Realm: The Weeping City of Mhach","Discover every location in the Weeping City of Mhach.","0",0,10," / ","",255,255,0,"ui/icon/001000/001001.tex",1,8,"z2r2/01",,,,,,,,,1031,40,"AchievementHideCondition#0"
1603,"General","I Hope Mentor Will Notice Me V","Complete 1,000 duties via Duty Roulette: Mentor.","34",80,10," / ","Dragon Monocle",255,98,3,"ui/icon/002000/002808.tex",1,1,,,,,,,,,,145,1,"AchievementHideCondition#0"
1604,"General","I Hope Mentor Will Notice Me VI","Complete 2,000 duties via Duty Roulette: Mentor.","34",80,20," / ","Astrope Whistle",255,99,1,"ui/icon/002000/002808.tex",1,1,,,,,,,,,,146,1,"AchievementHideCondition#0"
1605,"Anima Weapons","It's Alive: The Twin Thegns","Obtain both the Sword of the Twin Thegns and the Shield of the Twin Thegns.","0",0,20," / ","",255,255,0,"ui/icon/030000/030545.tex",1,24," A Dream Fulfilled","paladin",,,,,,,,102,1,"AchievementHideCondition#0"
1606,"Anima Weapons","It's Alive: The Sultan","Obtain a pair of Sultan's Fists.","0",0,20," / ","",255,255,0,"ui/icon/031000/031113.tex",1,24," A Dream Fulfilled","monk",,,,,,,,202,1,"AchievementHideCondition#0"
1607,"Anima Weapons","It's Alive: The Blood Emperor","Obtain an Axe of the Blood Emperor.","0",0,20," / ","",255,255,0,"ui/icon/031000/031517.tex",1,24," A Dream Fulfilled","warrior",,,,,,,,302,1,"AchievementHideCondition#0"
1608,"Anima Weapons","It's Alive: The Overlord","Obtain a Trident of the Overlord.","0",0,20," / ","",255,255,0,"ui/icon/031000/031917.tex",1,24," A Dream Fulfilled","dragoon",,,,,,,,402,1,"AchievementHideCondition#0"
1609,"Anima Weapons","It's Alive: The Autarch","Obtain a Bow of the Autarch.","0",0,20," / ","",255,255,0,"ui/icon/032000/032312.tex",1,24," A Dream Fulfilled","bard",,,,,,,,502,1,"AchievementHideCondition#0"
