key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
431,"Grosse commande<Indent/>: à quoi ça cerf","Cette année, le gotha d'Ul'dah est plus frivole que jamais. Mes éclaireurs m'indiquent que la fête à la maison de campagne du seigneur Gegeruju emploiera du personnel portant bois et cuir de cerf. Pendant que ses rivaux chercheront comment répliquer lors de leurs propres fêtes, Brugaire aura justement les toques qu'il faut.","Client: Ashgana Exports, Baron Roarich",6,"Weaver","Ul'dah",40,0,1,"Ul'dah","Ul'dah","Undiscovered Fishing Hole",0,"WVR","Weaver Levequests","Ul'dah","ui/icon/080000/080013.tex","Party Animals",True,0,1,61560,226,"LeveRewardItem#269","ui/icon/080000/080041.tex","ui/icon/080000/080005.tex","Level#4067692","ui/icon/110000/110038.tex",True,,"music/ffxiv/BGM_Leves.scd"
432,"Fabrication<Indent/>: tuniques épaisses pour l'hiver","Il existe certaines parties du Coerthas où les gils n'ont quasiment aucune valeur. Dans ces contrées reculées où l'hiver est roi, seule la chaleur compte. Le troc fonctionne très bien et une tunique de chasseur en bon état vaut son pesant d'huile de laine.","Client: Independent Sutler, Lanquairt the Lean",6,"Weaver","Gridania",40,0,1,"Whitebrim Front","Whitebrim Front","Undiscovered Fishing Hole",0,"WVR","Weaver Levequests","Coerthas Central Highlands","ui/icon/080000/080012.tex","I'll Swap You",True,0,1,113680,607,"LeveRewardItem#99","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#3643494","ui/icon/110000/110063.tex",True,,"music/ffxiv/BGM_Leves.scd"
433,"Fabrication<Indent/>: vétérans sensibles","Les chevaliers d'Ishgard sont bientôt attendus à L'Arête blanche. Comme vous le savez, on est chevalier d'Ishgard à vie. Les dragons parviennent plutôt bien à entretenir une rotation régulière des troupes, mais certains hommes ont déjà vécu trop longtemps pour ne pas ressentir les vents glaciaux du nord.","Client: Independent Sutler, Lanquairt the Lean",6,"Weaver","Gridania",40,0,1,"Whitebrim Front","Whitebrim Front","Undiscovered Fishing Hole",0,"WVR","Weaver Levequests","Coerthas Central Highlands","ui/icon/080000/080012.tex","No Country for Cold Men",True,0,1,79510,520,"LeveRewardItem#99","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#3643494","ui/icon/110000/110063.tex",True,,"music/ffxiv/BGM_Leves.scd"
434,"Grosse commande<Indent/>: chapelier, c'est un métier","Les éleveurs de moutons du Coerthas sont plus cupides que malins. Leurs stocks de laine sont au plus bas et ce ne sont pas leurs gils qui vont les protéger de la neige. Livrez une bonne quantité de chapeaux traditionnels du Coerthas. Ils ne manqueront pas de les préférer à tout ce qu'ils auraient pu fabriquer de leurs propres mains...","Client: Independent Sutler, Lanquairt the Lean",6,"Weaver","Gridania",40,0,1,"Whitebrim Front","Whitebrim Front","Undiscovered Fishing Hole",0,"WVR","Weaver Levequests","Coerthas Central Highlands","ui/icon/080000/080012.tex","A Matter of Import",True,0,1,54350,277,"LeveRewardItem#270","ui/icon/080000/080041.tex","ui/icon/080000/080005.tex","Level#3643494","ui/icon/110000/110063.tex",True,,"music/ffxiv/BGM_Leves.scd"
435,"Livraison<Indent/>: des braies et des hommes","En ce moment même, des naturalistes de la Trouvaille de Saint-Coinach travaillent dur sur un site de fouilles près du lac de Pleurargent. Leur labeur a été épuisant et on a constaté que des forces malveillantes œuvrent là-bas et altèrent de façon étrange le com<SoftHyphen/>por<SoftHyphen/>te<SoftHyphen/>ment des hommes. Des signes montrent déjà que... Peu importe, avec de nouvelles braies, tout sera arrangé.","Client: Sons of Saint Coinach Cataloger, Syele Steele",6,"Weaver","Ul'dah",45,0,1,"Saint Coinach's Find","Saint Coinach's Find","Undiscovered Fishing Hole",0,"WVR","Weaver Levequests","Mor Dhona","ui/icon/080000/080013.tex","Full Moon Fever",True,0,1,137400,714,"LeveRewardItem#100","ui/icon/080000/080034.tex","ui/icon/080000/080005.tex","Level#4258823","ui/icon/110000/110064.tex",True,,"music/ffxiv/BGM_Leves.scd"
436,"Fabrication<Indent/>: chapeaux d'été","Le Temple de la Sérénité nous fait savoir que leur chapelier a reçu un coup mortel sur la tête. Et ce pauvre diable n'avait pas terminé son travail sur les chapeaux d'été pour les frères. Nous allons donc devoir porter le chapeau à sa place. Enfin, surtout vous.","Client: Ashgana Exports, Baron Roarich",6,"Weaver","Ul'dah",45,0,1,"Ul'dah","Ul'dah","Undiscovered Fishing Hole",0,"WVR","Weaver Levequests","Ul'dah","ui/icon/080000/080013.tex","Glad As a Hatter",True,0,1,152230,754,"LeveRewardItem#100","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#4067692","ui/icon/110000/110038.tex",True,,"music/ffxiv/BGM_Leves.scd"
437,"Grosse commande<Indent/>: sarraus pour serviteurs","Le bijoutier Babawai remplace les sarraus de ses serviteurs après de trop longues années de bons et loyaux services. Pour attester de leur qualité, il utilise la même méthode que pour sa pâte feuilletée et son linge de maison<Indent/>: si on peut voir au travers, c'est tout bon.","Client: Ashgana Exports, Baron Roarich",6,"Weaver","Ul'dah",45,0,1,"Ul'dah","Ul'dah","Undiscovered Fishing Hole",0,"WVR","Weaver Levequests","Ul'dah","ui/icon/080000/080013.tex","Seeing It Through to the End",True,0,1,100980,308,"LeveRewardItem#271","ui/icon/080000/080041.tex","ui/icon/080000/080005.tex","Level#4067692","ui/icon/110000/110038.tex",True,,"music/ffxiv/BGM_Leves.scd"
438,"Fabrication<Indent/>: des tuniques contre l'embonpoint","Peu habitués aux portions copieuses et aux beuveries collectives, de nombreux naturalistes ont vu leur tour de taille augmenter de façon dramatique sur le site de la Trouvaille. Si le cuisinier s'amuse de la situation, notre couturière voit rouge. Ils retrouveront sans aucun doute leur silhouette d'antan mais, pour le moment, il faut leur fabriquer de nouvelles tuniques.","Client: Sons of Saint Coinach Cataloger, Syele Steele",6,"Weaver","Ul'dah",45,0,1,"Saint Coinach's Find","Saint Coinach's Find","Undiscovered Fishing Hole",0,"WVR","Weaver Levequests","Mor Dhona","ui/icon/080000/080013.tex","Big in Mor Dhona",True,0,1,152230,738,"LeveRewardItem#101","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#4258823","ui/icon/110000/110064.tex",True,,"music/ffxiv/BGM_Leves.scd"
439,"Fabrication<Indent/>: on ne veut plus de ces tissus","Je ne voudrais pas faire de la peine à quelqu'un, mais ceux qui ne pensent qu'à la quête du savoir en oublient parfois des principes de base associés à l'eau chaude et au savon. Les robes des naturalistes ont bigrement besoin d'être remplacées. Cousez-en de nouvelles afin que nous puissions enfin jeter leurs haillons actuels au feu.","Client: Sons of Saint Coinach Cataloger, Syele Steele",6,"Weaver","Ul'dah",45,0,1,"Saint Coinach's Find","Saint Coinach's Find","Undiscovered Fishing Hole",0,"WVR","Weaver Levequests","Mor Dhona","ui/icon/080000/080013.tex","And a Haircut Wouldn't Hurt",True,0,1,199230,822,"LeveRewardItem#101","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#4258823","ui/icon/110000/110064.tex",True,,"music/ffxiv/BGM_Leves.scd"
440,"Grosse commande<Indent/>: habillés pour l'hiver","Les fouilles du lac de Pleurargent avancent un peu plus chaque jour et les merveilles découvertes par nos naturalistes réchauffent le cœur de toute la Trouvaille de Saint-Coinach. Pourtant, une vilaine épidémie de rhume pourrait bien interrompre brutalement ce joli travail. Il leur faut des habits plus chauds, à commencer par les couvre-chefs.","Client: Sons of Saint Coinach Cataloger, Syele Steele",6,"Weaver","Ul'dah",45,0,1,"Saint Coinach's Find","Saint Coinach's Find","Undiscovered Fishing Hole",0,"WVR","Weaver Levequests","Mor Dhona","ui/icon/080000/080013.tex","Bundle Up, It's Odd out There",True,0,1,82440,292,"LeveRewardItem#272","ui/icon/080000/080041.tex","ui/icon/080000/080005.tex","Level#4258823","ui/icon/110000/110064.tex",True,,"music/ffxiv/BGM_Leves.scd"
441,"Fabrication<Indent/>: cuivre en douce","Nous avons une commande urgente de lingots de cuivre. Les inventaires montrent certaines... irrégularités, pour lesquelles nous menons dis<SoftHyphen/>crè<SoftHyphen/>te<SoftHyphen/>ment l'enquête. En d'autres temps, le coupable aurait perdu une main, mais de nos jours... Enfin, la nostalgie ne résoudra pas le problème.","Client: Ashgana Exports, Baron Roarich",6,"Goldsmith","Ul'dah",1,0,1,"Ul'dah","Ul'dah","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Ul'dah","ui/icon/080000/080013.tex","Copper and Robbers",True,0,1,630,113,"LeveRewardItem#62","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#4067692","ui/icon/110000/110038.tex",True,,"music/ffxiv/BGM_Leves.scd"
442,"Fabrication<Indent/>: anneaux pour tous","Quand on n'a ni or ni argent, les beaux bijoux en cuivre font merveille. Aux comptoirs d'Ashgana, nous sommes de vrais démocrates<Indent/>: nous voulons qu'il y en ait pour tout le monde et pas seulement pour des privilégiés. À la clef<Indent/>? Notre richesse, peut-être, mais aussi le bonheur du plus grand nombre.","Client: Ashgana Exports, Baron Roarich",6,"Goldsmith","Ul'dah",1,0,1,"Ul'dah","Ul'dah","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Ul'dah","ui/icon/080000/080013.tex","Needful Rings",True,0,1,1690,116,"LeveRewardItem#62","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#4067692","ui/icon/110000/110038.tex",True,,"music/ffxiv/BGM_Leves.scd"
443,"Livraison<Indent/>: ramille pour débutant","J'ai la phobie du feu. C'est idiot, mais c'est comme ça. Le meilleur moyen de combattre ses peurs étant de les apprivoiser, j'ai décidé de rejoindre la très populaire guilde des occultistes. Au cours de mon ap<SoftHyphen/>pren<SoftHyphen/>tis<SoftHyphen/>sage, j'ai remarqué que l'équipement coûtait très cher. Je suis sûr qu'il y a un marché à prendre. Dépouillons les aventuriers novices de leurs quelques gils, et enrichissons-nous en leur vendant des armes à bas prix<Indent/>!","Client: Seventy-Seven Caravans Dispatch, Gigiyon",6,"Goldsmith","Ul'dah",1,0,1,"Scorpion Crossing","Scorpion Crossing","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Western Thanalan","ui/icon/080000/080013.tex","Arms for the Poor",True,0,1,450,112,"LeveRewardItem#62","ui/icon/080000/080034.tex","ui/icon/080000/080005.tex","Level#3958293","ui/icon/110000/110035.tex",True,,"music/ffxiv/BGM_Leves.scd"
444,"Fabrication<Indent/>: hip, hip, hip<Indent/>! hora","Vous avez déjà combattu dans une arène<Indent/>? Il n'y a pas de honte, vous savez (n'en déplaise à certains<Indent/>!). Vous savez comment c'est, quand on est doué pour quelque chose<Indent/>: soit on le vend soi-même, soit quelqu'un le vend pour vous. Le Colisée ne manque pas de candidats, mais il leur faudrait au moins une paire d'hora pour tenter leur chance.","Client: Seventy-Seven Caravans Dispatch, Gigiyon",6,"Goldsmith","Ul'dah",1,0,1,"Scorpion Crossing","Scorpion Crossing","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Western Thanalan","ui/icon/080000/080013.tex","Hora at Me",True,0,1,720,112,"LeveRewardItem#63","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#3958293","ui/icon/110000/110035.tex",True,,"music/ffxiv/BGM_Leves.scd"
445,"Fabrication<Indent/>: un ami sur qui s'appuyer","Il s'agit d'une commande personnelle. Un ami à moi a été blessé dans un accident, au rond-point des Scorpions. Plus précisément, il a causé cet accident... Un grand maladroit, qui aime la boisson... Bref, il lui faut un bâton de marche, peu importe le coût. Vous savez ce que c'est, avec les amis...","Client: Seventy-Seven Caravans Dispatch, Gigiyon",6,"Goldsmith","Ul'dah",1,0,1,"Scorpion Crossing","Scorpion Crossing","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Western Thanalan","ui/icon/080000/080013.tex","Bad Bromance",True,0,1,630,113,"LeveRewardItem#63","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#3958293","ui/icon/110000/110035.tex",True,,"music/ffxiv/BGM_Leves.scd"
446,"Livraison<Indent/>: anneaux purificateurs","Il fut un temps où les maisons avaient toutes une bassine en cuivre avec de l'eau pour les invités. En effet, le métal rouge a la propriété d'éradiquer les bactéries. J'y pense chaque fois que je vois les Mhigois boire l'eau de la fontaine publique. Ils placent un anneau de cuivre dans leur bouche lorsqu'ils s'abreuvent. J'espère en vendre de grandes quantités aux quidams de passage dans la région, mais mes stocks s'amenuisent. Il m'en faudrait au moins un pour tenir le temps que mon fournisseur habituel me livre.","Client: Ashgana Exports, Baron Roarich",6,"Goldsmith","Ul'dah",1,0,1,"Ul'dah","Ul'dah","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Ul'dah","ui/icon/080000/080013.tex","Water of Life",True,0,1,630,112,"LeveRewardItem#63","ui/icon/080000/080034.tex","ui/icon/080000/080005.tex","Level#4067692","ui/icon/110000/110038.tex",True,,"music/ffxiv/BGM_Leves.scd"
447,"Fabrication<Indent/>: au petit bonheur","À notre époque, les braves gens cherchent du réconfort dans le petit et le mignon, et les mauvaises gens dans l'énorme et le grossier. Servir les braves gens est toujours profitable et ils trouveront ce réconfort dans un objet bien fait, même une simple babiole en cuivre comme vous savez si bien les faire.","Client: Ashgana Exports, Baron Roarich",6,"Goldsmith","Ul'dah",5,0,1,"Ul'dah","Ul'dah","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Ul'dah","ui/icon/080000/080013.tex","Gods of Small Things",True,0,1,3600,139,"LeveRewardItem#64","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#4067692","ui/icon/110000/110038.tex",True,,"music/ffxiv/BGM_Leves.scd"
448,"Fabrication<Indent/>: mains contre cornes","Ma société d'import-export a été choisie par le Colisée pour fournir des griffes en corne de bélier. Apparemment, elles serviront dans de nouveaux combats opposant gladiateurs et... béliers. On ne sait pas trop si on doit rire ou pleurer, mais le public devrait apprécier.","Client: Ashgana Exports, Baron Roarich",6,"Goldsmith","Ul'dah",5,0,1,"Ul'dah","Ul'dah","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Ul'dah","ui/icon/080000/080013.tex","I Ram What I Ram",True,0,1,2230,170,"LeveRewardItem#64","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#4067692","ui/icon/110000/110038.tex",True,,"music/ffxiv/BGM_Leves.scd"
449,"Livraison<Indent/>: collier maudit","Je recherche un orfèvre pour fabriquer un collier en os... qui sera ensorcelé après. Inutile de chercher à savoir le pourquoi du comment. Je ne pose jamais de questions aux clients, et j'apprécierais que vous ne m'en posiez pas à moi non plus. Réglons cette affaire “rapido”, comme on dit chez moi<Indent/>; d'accord<Indent/>?","Client: Seventy-Seven Caravans Dispatch, Gigiyon",6,"Goldsmith","Ul'dah",5,0,1,"Scorpion Crossing","Scorpion Crossing","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Western Thanalan","ui/icon/080000/080013.tex","Let's Talk about Hex",True,0,1,3040,169,"LeveRewardItem#64","ui/icon/080000/080034.tex","ui/icon/080000/080005.tex","Level#3958293","ui/icon/110000/110035.tex",True,,"music/ffxiv/BGM_Leves.scd"
450,"Fabrication<Indent/>: les anneaux du succès","J'ai un ami qui vient de s'installer aux Échoppes d'ébène à Gridania et une caravane devait y arriver il y a longtemps. Il a si bien vendu le dernier lot de bagues en cuivre qu'on lui a fourni qu'il désespère d'en recevoir plus. Ah, le stock<Indent/>! Il y en a toujours trop ou pas assez... Parfois, j'envie l'insouciance des aventuriers.","Client: Seventy-Seven Caravans Dispatch, Gigiyon",6,"Goldsmith","Ul'dah",5,0,1,"Scorpion Crossing","Scorpion Crossing","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Western Thanalan","ui/icon/080000/080013.tex","A Ringing Success",True,0,1,3600,139,"LeveRewardItem#65","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#3958293","ui/icon/110000/110035.tex",True,,"music/ffxiv/BGM_Leves.scd"
451,"Fabrication<Indent/>: cornes d'abondance","Je croyais savoir utiliser toutes les parties d'un animal, mais je me trompais. Il y a des gens prêts à payer des sommes mirobolantes pour se parer de morceaux qu'on ne peut ni manger, ni tanner, ni bouillir<Indent/>! Le monde est fou... Procurez-moi donc ces bracelets et je vous montrerai l'étendue de ma gratitude.","Client: Seventy-Seven Caravans Dispatch, Gigiyon",6,"Goldsmith","Ul'dah",5,0,1,"Scorpion Crossing","Scorpion Crossing","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Western Thanalan","ui/icon/080000/080013.tex","Horn of Plenty",True,0,1,1980,140,"LeveRewardItem#65","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#3958293","ui/icon/110000/110035.tex",True,,"music/ffxiv/BGM_Leves.scd"
452,"Livraison<Indent/>: l'aiguille est une petite épée","Même si j'adore les aventuriers, je trouve qu'il y en a beaucoup qui ne prennent pas assez soin de leurs affaires, et plus par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>rement de leurs vêtements. Pensent-ils seulement aux couturiers qui les fabriquent<Indent/>? Je doute que oui. En tout cas, ces artisans sont d'excellents clients et ils ont constamment besoin de nouvelles aiguilles, alors fournissez-nous-en.","Client: Ashgana Exports, Baron Roarich",6,"Goldsmith","Ul'dah",5,0,1,"Ul'dah","Ul'dah","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Ul'dah","ui/icon/080000/080013.tex","A Needle Is a Small Sword",True,0,1,3600,139,"LeveRewardItem#65","ui/icon/080000/080034.tex","ui/icon/080000/080005.tex","Level#4067692","ui/icon/110000/110038.tex",True,,"music/ffxiv/BGM_Leves.scd"
453,"Fabrication<Indent/>: au bonheur de ces dames","Franz le gladiateur a un sacré succès en ce moment, surtout auprès de la gent féminine. Sachez que ma modeste société a gagné le droit de vendre des répliques de ses bagues d'oreilles. La guilde des gladiateurs insiste pour qu'elles ne soient pas en or véritable, sans doute pour éviter les débordements de la foule auxquels on a récemment assisté.","Client: Ashgana Exports, Baron Roarich",6,"Goldsmith","Ul'dah",10,0,1,"Ul'dah","Ul'dah","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Ul'dah","ui/icon/080000/080013.tex","All That Glitters",True,0,1,9990,168,"LeveRewardItem#66","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#4067692","ui/icon/110000/110038.tex",True,,"music/ffxiv/BGM_Leves.scd"
454,"Fabrication<Indent/>: un marchand qui a les crocs","Je suis du genre à soutenir et encourager les jeunes marchands entreprenants. Il en est un qui s'est installé aux Échoppes d'ébène et qui est prêt à m'aider à tester l'appétit des Gridaniens. Je suis curieux de voir si les habitants de la cité forestière partagent le goût des Uldiens pour les boucles d'oreilles fabriquées avec des crocs.","Client: Ashgana Exports, Baron Roarich",6,"Goldsmith","Ul'dah",10,0,1,"Ul'dah","Ul'dah","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Ul'dah","ui/icon/080000/080013.tex","The Tusk at Hand",True,0,1,7880,288,"LeveRewardItem#66","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#4067692","ui/icon/110000/110038.tex",True,,"music/ffxiv/BGM_Leves.scd"
455,"Livraison<Indent/>: cadeau de la maison","De temps à autre, nous faisons don d'un beau bâton d'occultiste à l'ordre de Nald'thal. Après tout, si les affaires sont bonnes, c'est en partie grâce aux dieux du commerce, et il faut donc les remercier.","Client: Seventy-Seven Caravans Dispatch, Mimina Mina",6,"Goldsmith","Ul'dah",10,0,1,"Horizon","Horizon","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Western Thanalan","ui/icon/080000/080013.tex","An Offer We Can't Refuse",True,0,1,7880,250,"LeveRewardItem#66","ui/icon/080000/080034.tex","ui/icon/080000/080005.tex","Level#2540087","ui/icon/110000/110036.tex",True,,"music/ffxiv/BGM_Leves.scd"
456,"Fabrication<Indent/>: point d'honneur","Travailler avec des chocobos n'est pas de tout repos, vous savez<Indent/>; entre les coups de griffes et les coups de bec, les tenues de nos employées doivent souvent être rapiécées. Aujourd'hui, nous cherchons à nous procurer des aiguilles pour un des couturiers qui travaillent beaucoup pour nous. Ces aiguilles doivent remplacer toutes celles qu'il a usées en rafistolant nos objets.","Client: Seventy-Seven Caravans Dispatch, Mimina Mina",6,"Goldsmith","Ul'dah",10,0,1,"Horizon","Horizon","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Western Thanalan","ui/icon/080000/080013.tex","Point of Honor",True,0,1,2230,168,"LeveRewardItem#67","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2540087","ui/icon/110000/110036.tex",True,,"music/ffxiv/BGM_Leves.scd"
457,"Fabrication<Indent/>: gorgerins pour gorges chaudes","Les lames de cuivre ont le vent en poupe en ce moment, et leurs coffres semblent bien remplis. J'aimerais en profiter pour leur vendre de nouveaux produits. Je pensais leur envoyer un petit quelque chose pour leur rappeler qu'il est possible d'améliorer leur équipement de base. Des gorgerins en laiton, voilà un produit qu'ils n'ont pas.","Client: Seventy-Seven Caravans Dispatch, Mimina Mina",6,"Goldsmith","Ul'dah",10,0,1,"Horizon","Horizon","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Western Thanalan","ui/icon/080000/080013.tex","Gorgeous Gorget",True,0,1,9990,293,"LeveRewardItem#67","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2540087","ui/icon/110000/110036.tex",True,,"music/ffxiv/BGM_Leves.scd"
458,"Livraison<Indent/>: qui vivra verra","J'ai toujours gagné ma vie, semble-t-il, parce que j'étais capable de voir ce que les autres ne pouvaient pas. Les jours raccourcissent et la saison des examens arrive. Bientôt, tous les étudiants et savants des cités d'Éorzéa seront aussi actifs que les Sharlayanais. Les nuits seront courtes et certains vont avoir besoin de lunettes pour déchiffrer leurs grimoires.","Client: Ashgana Exports, Baron Roarich",6,"Goldsmith","Ul'dah",10,0,1,"Ul'dah","Ul'dah","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Ul'dah","ui/icon/080000/080013.tex","Better Four Eyes than None",True,0,1,6880,288,"LeveRewardItem#67","ui/icon/080000/080034.tex","ui/icon/080000/080005.tex","Level#4067692","ui/icon/110000/110038.tex",True,,"music/ffxiv/BGM_Leves.scd"
459,"Fabrication<Indent/>: un brin de coquetterie","On ne peut pas s'empêcher de remarquer les regards envieux des jeunes menuisiers et forgerons sur les bracelets des marins et autres dockers. Les vieux artisans ne se soucient guère de leur apparence, mais vous savez comment sont les jeunes aujourd'hui... J'aimerais ajouter plusieurs modèles de poignets des créations à mon catalogue, pourriez-vous m'aider à développer ma gamme<Indent/>?","Client: Ashgana Exports, Baron Roarich",6,"Goldsmith","Ul'dah",15,0,1,"Ul'dah","Ul'dah","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Ul'dah","ui/icon/080000/080013.tex","Brothers in Arms",True,0,1,18910,245,"LeveRewardItem#68","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#4067692","ui/icon/110000/110038.tex",True,,"music/ffxiv/BGM_Leves.scd"
460,"Fabrication<Indent/>: alliage gratifiant","Dans la rue, ce qui brille est plutôt du laiton que de l'or. Si un bijou est bien fait, il faut des yeux d'expert pour reconnaître son métal. Il va sans dire que ces anneaux dorés apporteront plus de joie à leurs porteurs que leurs plus purs cousins.","Client: Ashgana Exports, Baron Roarich",6,"Goldsmith","Ul'dah",15,0,1,"Ul'dah","Ul'dah","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Ul'dah","ui/icon/080000/080013.tex","Forever 21K",True,0,1,13040,173,"LeveRewardItem#68","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#4067692","ui/icon/110000/110038.tex",True,,"music/ffxiv/BGM_Leves.scd"
461,"Livraison<Indent/>: la richesse de leurs tombeaux","On dit que les riches devraient se repentir d'une vie d'avidité en finissant parmi les pauvres dans le cimetière de saint Adama Landama. À mauvaise conscience, jolie tombe... Nous recherchons un orfèvre capable de nous livrer un diadème en laiton pour décorer la dernière demeure d'un riche uldien, du moins, ce qu'il en reste.","Client: Seventy-Seven Caravans Dispatch, Frediswitha",6,"Goldsmith","Ul'dah",15,0,1,"Camp Drybone","Camp Drybone","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Eastern Thanalan","ui/icon/080000/080013.tex","Bad to the Bone",True,0,1,24790,529,"LeveRewardItem#68","ui/icon/080000/080034.tex","ui/icon/080000/080005.tex","Level#2540238","ui/icon/110000/110037.tex",True,,"music/ffxiv/BGM_Leves.scd"
462,"Fabrication<Indent/>: proverbe pointu","Un célèbre adage dit<Indent/>: “Donne un manteau à un homme et il versera de la soupe dessus”. Au fil du temps, cet adage s'est quelque peu déformé et, aujourd'hui, il n'est pas rare d'entendre<Indent/>: “Donne une aiguille à un homme et il fera de beaux manteaux pour que les autres versent de la soupe dessus”. Bref, tout ça pour dire que la demande en aiguilles de couture est constante et qu'il nous faudrait rapidement une aiguille en croc de chauve-souris.","Client: Seventy-Seven Caravans Dispatch, Frediswitha",6,"Goldsmith","Ul'dah",15,0,1,"Camp Drybone","Camp Drybone","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Eastern Thanalan","ui/icon/080000/080013.tex","Sharp Words",True,0,1,10100,223,"LeveRewardItem#69","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2540238","ui/icon/110000/110037.tex",True,,"music/ffxiv/BGM_Leves.scd"
463,"Fabrication<Indent/>: panne d'inspiration","La route est un des lieux où les marchands abusent de leur faconde pour écouler leur lourd chargement. Pourtant, il est des jours où même les plus aguerris des aventuriers du commerce n'ont ni le charme ni le bagou nécessaires pour écouler leurs mar<SoftHyphen/>chan<SoftHyphen/>di<SoftHyphen/>ses... Ces jours-là, rien ne vaut une bague des créations pour retrouver l'inspiration.","Client: Seventy-Seven Caravans Dispatch, Frediswitha",6,"Goldsmith","Ul'dah",15,0,1,"Camp Drybone","Camp Drybone","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Eastern Thanalan","ui/icon/080000/080013.tex","Bad Guys Eat Brass",True,0,1,13040,173,"LeveRewardItem#69","ui/icon/080000/080033.tex","ui/icon/080000/080005.tex","Level#2540238","ui/icon/110000/110037.tex",True,,"music/ffxiv/BGM_Leves.scd"
464,"Livraison<Indent/>: l'élégance dans la discrétion","La prochaine caravane pour Gridania va bientôt partir. Comme vous le savez, la population locale aime les objets simples. Nous allons donc essayer de leur vendre des accessoires incrustés de danburites transparentes et incolores, cette fois. Je parie que nos diadèmes vont faire fureur.","Client: Ashgana Exports, Baron Roarich",6,"Goldsmith","Ul'dah",15,0,1,"Ul'dah","Ul'dah","Undiscovered Fishing Hole",0,"GSM","Goldsmith Levequests","Ul'dah","ui/icon/080000/080013.tex","I Am a Rock",True,0,1,24790,529,"LeveRewardItem#69","ui/icon/080000/080034.tex","ui/icon/080000/080005.tex","Level#4067692","ui/icon/110000/110038.tex",True,,"music/ffxiv/BGM_Leves.scd"
